shortsnumberplacementcode,shortsnumbercolorprimg,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,shortsnumbercolorterb,competitionid,shortsnumbercolorprimr,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseybacknameplacementcode,jerseynamecolorg,shortsnumbercolorsecg,jerseynumbercolorsecg,shortsnumbercolorterr,shortsnumbercolorterg,jerseynamecolorr,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,numberfonttype,jerseynamefonttype,year,teamtechid,shortsnumberfonttype
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,88,262
1,30,0,220,220,220,220,220,13,234,12,45,0,12,220,1,220,220,220,220,220,220,220,220,12,220,0,0,262,135,0,89,262
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,89,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,89,262
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,91,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,91,265
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,91,262
1,220,0,220,234,30,220,12,13,220,220,220,0,220,45,1,30,220,220,12,12,234,220,45,220,220,0,0,262,135,0,92,262
1,220,0,220,234,30,220,12,13,220,220,220,0,220,45,1,30,220,220,12,12,234,220,45,220,220,0,1,262,135,0,92,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,92,262
1,12,0,12,220,220,220,220,14,12,12,12,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,0,23,49,0,94,89
1,12,0,12,220,220,220,220,60,12,12,12,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,0,23,49,0,94,89
1,12,0,12,220,220,220,220,61,12,12,12,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,0,23,49,0,94,89
1,114,0,220,144,114,220,220,14,144,220,75,0,220,75,1,114,220,220,220,220,144,220,75,220,220,0,1,23,49,0,94,89
1,114,0,220,144,114,220,220,60,144,220,75,0,220,75,1,114,220,220,220,220,144,220,75,220,220,0,1,23,49,0,94,89
1,114,0,220,144,114,220,220,61,144,220,75,0,220,75,1,114,220,220,220,220,144,220,75,220,220,0,1,23,49,0,94,89
1,12,0,220,12,12,220,220,14,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,94,89
1,12,0,220,12,12,220,220,60,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,94,89
1,12,0,220,12,12,220,220,61,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,94,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,94,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,94,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,94,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,95,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,95,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,23,49,0,95,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,95,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,95,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,95,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,95,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,95,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,95,89
1,28,0,220,0,28,220,220,14,0,220,136,0,220,136,1,28,220,220,220,220,0,220,136,220,220,0,3,23,49,0,95,89
1,28,0,220,0,28,220,220,60,0,220,136,0,220,136,1,28,220,220,220,220,0,220,136,220,220,0,3,23,49,0,95,89
1,28,0,220,0,28,220,220,61,0,220,136,0,220,136,1,28,220,220,220,220,0,220,136,220,220,0,3,23,49,0,95,89
1,220,0,220,220,220,12,12,13,220,12,220,0,12,220,1,220,12,220,12,12,220,220,220,12,12,0,0,262,135,0,97,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,200,12,220,0,1,262,135,0,97,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,97,262
1,30,0,25,12,12,220,220,13,234,220,45,1,220,12,1,12,220,25,220,220,12,25,12,220,220,0,0,265,135,0,106,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,106,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,106,265
1,30,0,220,234,30,220,220,13,234,220,45,1,220,45,1,30,220,220,220,220,234,220,45,220,220,0,0,262,135,0,109,262
1,227,0,33,28,30,220,12,13,224,220,41,1,220,77,1,30,220,41,12,12,28,99,77,220,220,0,1,265,135,0,109,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,109,265
1,220,0,220,12,12,12,12,14,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,220,12,12,12,12,60,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,220,12,12,12,12,61,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,110,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,110,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,110,89
1,12,0,220,12,12,220,220,14,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,110,89
1,12,0,220,12,12,220,220,60,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,110,89
1,12,0,220,12,12,220,220,61,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,23,49,0,110,89
1,220,0,12,220,220,12,12,14,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,110,89
1,220,0,12,220,220,12,12,60,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,110,89
1,220,0,12,220,220,12,12,61,220,12,220,0,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,110,89
1,12,0,220,220,220,25,220,13,12,12,12,1,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,121,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,121,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,121,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,127,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,127,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,127,262
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,142,262
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,142,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,142,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,143,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,143,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,143,262
1,220,0,220,12,12,12,12,14,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,220,0,220,12,12,12,12,60,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,220,0,220,12,12,12,12,61,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,144,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,144,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,23,49,0,144,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,144,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,144,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,2,23,49,0,144,89
1,220,0,12,220,220,12,12,14,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,144,89
1,220,0,12,220,220,12,12,60,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,144,89
1,220,0,12,220,220,12,12,61,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,3,23,49,0,144,89
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,149,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,149,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,149,265
1,48,0,220,220,220,70,70,32,39,220,70,0,220,220,1,220,48,220,39,48,220,220,220,220,39,0,0,213,22,0,189,213
1,220,0,39,39,48,220,220,32,220,48,220,0,39,70,1,48,220,48,220,220,39,70,70,70,220,0,1,213,22,0,189,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,213,22,0,189,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,189,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,0,213,22,0,205,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,1,213,22,0,205,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,205,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,0,213,22,0,206,213
1,48,0,0,0,48,109,109,32,0,48,109,0,0,109,1,48,48,48,0,48,0,109,109,109,0,0,1,213,22,0,206,213
1,40,0,0,0,40,80,80,32,0,40,80,0,0,80,1,40,40,40,0,40,0,80,80,80,0,0,2,213,22,0,206,213
1,100,0,120,120,100,20,20,32,120,100,20,0,120,20,1,100,100,100,120,100,120,20,20,20,120,0,3,213,22,0,206,213
2,220,0,15,220,220,220,220,16,220,107,220,0,15,220,1,220,220,107,220,220,220,170,220,170,220,0,0,200,19,0,210,200
2,220,0,12,220,220,220,220,16,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,1,200,19,0,210,200
2,12,0,207,12,12,12,12,16,12,208,12,0,207,12,1,12,12,208,12,12,12,8,12,8,12,0,2,200,19,0,210,204
1,220,0,216,220,220,12,220,16,220,98,220,0,216,220,1,220,12,98,220,220,220,18,220,18,12,0,0,204,19,0,217,204
1,60,0,0,220,60,150,150,16,220,100,0,0,0,0,1,60,100,100,0,100,220,150,0,150,0,0,1,204,19,0,217,204
1,12,0,250,12,12,47,12,16,12,215,12,0,250,12,1,12,215,215,12,12,12,47,12,47,250,0,2,204,19,0,217,204
2,73,0,220,60,145,89,89,17,33,220,89,0,220,196,1,145,73,220,33,73,60,220,196,220,33,0,0,205,19,0,219,205
2,187,0,33,153,128,166,166,17,203,73,166,0,33,102,1,128,187,73,203,187,153,89,102,89,203,0,1,205,19,0,219,205
2,12,0,248,12,12,12,12,17,12,237,12,0,248,12,1,12,12,237,12,12,12,56,12,56,12,0,2,205,19,0,219,205
2,220,0,244,0,80,232,220,17,220,125,220,0,244,140,1,80,116,125,220,220,0,57,140,57,0,0,3,205,19,0,219,205
2,220,0,220,220,220,220,12,223,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,58,76,0,240,58
2,220,0,220,220,220,220,12,224,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,58,76,0,240,58
2,220,0,220,220,220,220,12,226,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,58,76,0,240,58
2,220,0,220,220,220,220,12,232,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,58,76,0,240,58
2,220,0,220,220,220,220,12,2096,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,58,76,0,240,58
2,220,0,220,220,220,220,12,223,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,58,76,0,240,58
2,220,0,220,220,220,220,12,224,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,58,76,0,240,58
2,220,0,220,220,220,220,12,226,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,58,76,0,240,58
2,220,0,220,220,220,220,12,232,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,58,76,0,240,58
2,220,0,220,220,220,220,12,2096,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,58,76,0,240,58
2,12,0,220,12,12,220,220,223,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,58,76,0,240,58
2,12,0,220,12,12,220,220,224,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,58,76,0,240,58
2,12,0,220,12,12,220,220,226,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,58,76,0,240,58
2,12,0,220,12,12,220,220,232,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,58,76,0,240,58
2,12,0,220,12,12,220,220,2096,12,220,12,0,220,12,1,12,220,220,220,220,12,220,12,220,220,0,2,58,76,0,240,58
2,127,0,220,242,127,220,220,223,242,220,175,0,220,175,1,127,220,220,220,220,242,220,175,220,220,0,3,58,76,0,240,58
2,127,0,220,242,127,220,220,224,242,220,175,0,220,175,1,127,220,220,220,220,242,220,175,220,220,0,3,58,76,0,240,58
2,127,0,220,242,127,220,220,226,242,220,175,0,220,175,1,127,220,220,220,220,242,220,175,220,220,0,3,58,76,0,240,58
2,127,0,220,242,127,220,220,232,242,220,175,0,220,175,1,127,220,220,220,220,242,220,175,220,220,0,3,58,76,0,240,58
2,127,0,220,242,127,220,220,2096,242,220,175,0,220,175,1,127,220,220,220,220,242,220,175,220,220,0,3,58,76,0,240,58
1,12,0,220,12,12,12,12,223,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,224,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,226,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,232,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,2096,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3000,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3001,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3010,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3011,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3020,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3021,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3030,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3031,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,53,0,219,43,53,74,74,223,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,224,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,226,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,232,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,2096,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3000,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3001,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3010,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3011,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3020,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3021,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3030,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3031,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,220,0,12,220,220,220,220,223,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,224,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,226,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,232,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,2096,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3000,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3001,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3010,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3011,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3020,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3021,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3030,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3031,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,2,197,105,0,243,197
1,177,0,65,197,177,160,160,223,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,224,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,226,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,232,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,2096,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3000,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3001,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3010,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3011,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3020,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3021,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3030,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3031,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
2,220,0,29,220,220,220,220,16,220,60,220,0,29,220,1,220,220,60,220,220,220,127,220,127,220,0,0,200,19,0,294,200
2,65,0,220,0,65,125,125,16,0,220,125,0,220,125,1,65,65,220,0,65,0,220,125,220,0,0,1,200,19,0,294,200
2,60,0,248,29,60,127,127,16,29,190,127,0,248,127,1,60,60,190,29,60,29,46,127,46,29,0,2,200,19,0,294,200
1,240,0,12,12,12,50,50,32,250,12,50,0,12,12,1,12,240,12,250,240,12,12,12,12,250,0,0,213,22,0,347,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,1,213,22,0,347,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,347,213
1,110,0,240,240,110,40,40,32,240,110,40,0,240,40,1,110,110,110,240,110,240,40,40,40,240,0,3,213,22,0,347,213
1,12,0,220,220,220,25,220,13,12,12,12,1,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,357,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,357,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,357,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,361,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,361,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,361,265
2,23,0,215,220,220,220,31,17,215,23,31,0,215,220,1,220,220,23,215,23,220,31,220,31,220,0,0,205,19,0,378,205
2,23,0,220,215,23,220,31,17,215,220,31,0,220,31,1,23,220,220,215,23,215,220,31,220,220,0,1,205,19,0,378,205
2,220,0,90,220,220,54,220,17,220,167,220,0,90,220,1,220,167,167,220,220,220,54,220,54,90,0,2,205,19,0,378,205
2,220,0,29,220,220,88,220,17,220,42,220,0,29,220,1,220,42,42,220,220,220,88,220,88,29,0,3,205,19,0,378,205
2,50,0,238,220,220,36,36,17,238,50,36,0,238,220,1,220,50,50,238,50,220,36,220,36,238,0,0,201,19,0,379,201
2,131,0,51,155,131,72,72,17,155,48,72,0,51,72,1,131,131,48,155,131,155,67,72,67,155,0,1,201,19,0,379,201
2,12,0,255,12,12,12,12,17,12,215,12,0,255,12,1,12,12,215,12,12,12,80,12,80,12,0,2,203,19,0,379,201
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,381,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,381,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,220,12,220,220,220,12,220,0,2,262,135,0,381,262
2,12,0,220,12,12,12,12,16,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,202,19,0,614,202
2,220,0,12,220,220,220,220,16,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,1,202,19,0,614,202
2,220,0,57,220,220,220,220,16,220,82,220,0,57,220,1,220,220,82,220,220,220,74,220,74,220,0,2,202,19,0,614,202
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1480,262
1,30,0,33,28,30,99,220,13,28,220,77,1,220,77,1,30,41,41,220,220,28,99,77,220,33,0,1,265,135,0,1480,265
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1480,265
2,220,0,12,220,220,220,220,17,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,0,201,19,0,1530,205
