firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
16712,30451,30451,0,0,97,0,1,1450401,0,3,287,10,1,37,0,0,0,4,0,189,14,-1,24,18,0,0,0,7,55,0,12,31,11,61,59,0,52,21,224001,32,2025,9,6,13,0,0,1502,59,21,0,190,1,0,-1,43,29,151502,0,0,0,14,55,42,0,0,80,0,2,0,0,41,0,251777,56,28,1,15,10,0,0,0,0,0,28,33,56,13,0,0,1,55,9,3,0,0,159506,1,0,39,1,0,2,40,4,0,24,251777,0,55,0,0,0,55,4,0,57,501,3,0,0,5,0,0,0,30,0,4,0,55,13,0,-1,6,0,0,0
12860,8979,12785,0,0,0,0,44,2290101,0,5,253,40,1,55,0,0,0,70,0,122,20,-1,35,57,0,0,0,53,15,0,20,31,35,67,12,0,66,65,232001,49,2025,65,60,18,0,0,4013,63,60,0,185,0,0,-1,83,431,151195,25,0,0,69,77,69,16,0,80,0,2,0,0,58,0,251779,9,25,1,60,51,1,0,0,0,0,68,59,48,72,0,0,0,11,3,0,0,0,160967,1,0,10,1,0,3,82,2,0,72,251779,0,11,0,2,0,63,2,0,67,502,3,0,0,1,0,0,0,30,0,6,0,60,21,0,-1,56,0,0,3
31497,28719,28720,0,0,0,0,9,2150101,0,21,38,53,1,74,0,0,0,56,0,123,64,-1,42,39,0,0,0,45,13,0,59,31,62,69,12,0,57,65,232001,52,2026,21,60,60,0,3,2015,62,82,0,184,3,0,-1,68,441,151658,7,0,0,63,71,60,67110912,1,70,0,2,0,0,54,0,251781,13,61,1,62,31,1,0,0,0,0,68,81,55,58,0,0,2,9,4,0,0,9,160999,1,0,39,2,0,3,76,3,0,78,251781,0,7,0,1,0,36,3,0,66,500,3,0,0,1,0,0,0,30,0,2,0,82,59,0,-1,25,0,0,20
14902,31189,31189,0,0,0,31,18,2150101,0,0,62,74,1,71,0,0,0,68,0,16,33,-1,64,59,0,0,0,74,13,0,54,31,61,72,11,0,67,63,220001,71,2026,62,75,19,0,0,2516,74,55,0,178,3,0,18,59,59,152131,14,0,0,74,63,74,65536,0,75,0,2,0,0,84,0,251790,5,34,1,70,72,2,0,0,0,0,73,65,68,38,0,0,0,12,3,0,0,0,160984,1,0,145,1,0,3,52,2,0,67,251790,0,9,0,3,0,67,5,0,67,500,3,0,0,3,0,0,0,30,0,2,0,60,26,0,-1,55,0,0,0
37996,1028,37997,0,0,0,19,14,1140101,0,0,255,53,1,63,0,0,0,62,0,65,65,-1,66,62,0,0,0,56,8,0,63,31,57,69,7,0,65,60,232001,62,2026,54,65,62,0,0,48,65,70,0,180,3,0,14,67,73,151528,10,0,0,67,66,55,0,0,74,0,2,0,0,70,0,251800,9,64,1,66,58,2,0,0,0,0,68,64,62,57,0,0,1,6,9,0,0,0,161333,1,0,48,1,0,3,66,2,0,64,251800,0,5,0,1,0,55,3,0,66,502,3,0,0,3,0,0,0,30,0,1,0,67,65,0,-1,42,0,0,0
34218,9251,9251,0,0,0,6,10,2010101,0,0,287,74,1,88,0,0,0,73,0,672,76,-1,71,39,0,0,0,62,11,0,72,31,76,84,15,0,77,75,220001,76,2028,59,84,75,0,1,1016,82,91,0,173,3,0,3,62,113,152692,7,0,0,80,69,65,327680,0,68,1,2,0,0,81,0,251804,10,72,1,80,43,3,3,0,0,0,73,90,75,59,0,0,2,10,3,0,0,16,161333,0,0,95,1,0,4,76,4,0,77,251804,0,15,0,3,512,60,5,0,79,501,4,0,0,1,0,0,0,30,0,2,0,91,71,0,-1,46,0,0,3
18743,37231,17130,0,0,0,12,13,2320000,0,0,29,44,1,73,0,0,0,66,0,690,82,-1,70,42,0,0,0,46,6,0,82,31,60,83,14,0,78,85,220001,64,2028,41,75,76,16,0,1024,76,78,0,179,3,0,-1,82,361,152918,5,0,0,77,78,58,5120,0,78,1,2,0,0,74,0,251805,8,80,3,79,31,2,2,0,0,0,72,78,67,68,0,0,0,6,4,0,1,8,160980,0,0,34,1,0,3,84,2,0,74,251805,0,14,0,2,0,47,7,0,79,501,2,0,0,8,0,9,0,30,0,2,0,78,83,0,-1,41,0,0,0
30943,37231,30853,0,14,0,31,21,2150301,0,21,257,71,1,80,0,0,0,77,0,1082,77,10,77,60,0,0,0,82,5,0,76,31,66,85,8,0,80,75,220101,78,2026,74,79,75,16,0,1024,79,70,0,179,3,0,18,82,361,152918,14,0,0,80,81,85,98340,0,71,0,2,0,0,82,0,251806,12,75,1,80,58,2,0,0,0,0,82,86,75,65,0,0,0,8,3,0,1,7,160629,1,0,34,1,0,4,86,2,0,78,251806,0,11,0,3,0,77,8,0,79,501,4,0,0,7,0,8,0,30,0,2,0,77,75,0,-1,65,0,0,21
36060,5230,5230,0,0,0,0,11,2150101,0,6,0,47,1,51,0,0,0,45,0,289,83,-1,76,37,0,0,0,37,12,0,82,31,43,85,14,0,81,77,220001,59,2027,24,63,82,0,0,4008,65,69,0,193,0,0,-1,90,58,152396,5,0,0,74,83,65,134251648,0,81,0,2,0,0,34,0,251809,8,83,3,78,28,1,0,0,0,0,84,49,63,81,0,0,0,9,2,0,0,0,160602,0,0,34,2,0,3,83,4,0,70,251809,0,6,0,1,0,37,2,0,82,501,3,0,0,3,0,0,0,30,0,5,0,60,84,0,-1,27,0,0,5
5530,5584,5584,0,0,0,0,42,2010101,0,0,258,49,1,65,0,0,0,84,0,240,23,-1,53,62,0,0,0,66,10,0,26,31,36,85,13,0,79,78,220001,55,2027,79,69,24,0,0,1024,73,88,0,180,0,0,-1,93,75,153147,25,0,0,78,80,79,16,1,78,1,2,0,0,89,0,251810,15,30,1,72,44,2,2,0,0,0,70,82,56,71,0,0,0,11,9,0,0,7,160623,0,0,34,1,0,4,92,2,0,60,251810,0,8,0,1,0,75,10,0,78,502,3,0,0,9,0,16,0,30,0,3,0,85,28,2,-1,67,1,0,0
5333,19631,19631,0,0,0,0,7,2320000,0,2,0,35,1,62,0,0,0,45,0,243,65,-1,52,44,0,0,0,27,9,0,63,31,48,68,10,0,64,58,220001,41,2026,34,60,64,0,0,9,62,68,0,185,0,0,5,67,38,152191,7,0,0,64,68,47,0,0,73,0,2,0,0,69,0,251812,11,64,1,56,33,1,0,0,0,0,73,67,49,58,0,0,2,13,3,0,0,0,160967,1,0,34,2,0,3,68,3,0,67,251812,0,7,0,1,0,36,2,0,65,502,3,0,0,1,1,0,0,30,0,6,0,68,65,0,-1,36,0,0,1
21598,31787,31787,0,0,2,0,1,30101,0,23,0,14,1,53,0,0,0,5,0,681,12,-1,44,14,0,0,0,8,67,0,10,31,11,67,69,0,63,58,240201,69,2024,6,14,10,0,0,50,69,65,0,186,3,0,-1,59,112,147890,0,0,0,19,64,58,0,2,80,0,2,0,0,60,0,251818,77,59,1,29,10,0,0,0,0,0,28,55,77,13,0,0,1,64,3,0,0,0,159688,1,0,52,2,0,3,63,3,1,43,251818,0,64,0,0,2,64,3,0,67,501,3,0,0,1,0,0,0,30,0,5,0,67,7,0,-1,9,0,0,22
18357,27456,27456,0,0,0,23,27,2330000,0,0,0,35,1,74,0,0,0,56,0,1,16,-1,42,58,0,0,0,53,6,0,16,31,56,65,7,0,56,42,220001,52,2025,57,60,13,0,0,1004,60,81,0,183,3,0,12,66,49,152831,16,0,0,58,59,54,0,0,73,0,2,0,0,64,0,251819,8,21,1,52,28,2,0,0,0,0,33,75,49,54,0,0,1,15,9,0,0,0,160967,1,0,14,1,0,3,68,4,0,64,251819,0,14,0,2,0,55,9,0,60,500,3,0,0,9,1,0,0,30,0,2,0,78,22,0,-1,37,0,0,0
11601,26088,26088,0,0,0,19,15,2010101,0,3,286,41,1,70,0,0,0,40,0,225,58,-1,52,48,0,0,0,43,6,0,52,31,39,65,10,0,52,57,220001,55,2025,47,58,55,0,0,2013,61,72,0,177,3,0,14,51,46,152943,10,0,0,62,56,58,0,0,65,0,2,0,0,79,0,251821,7,54,1,56,48,1,0,0,0,0,62,77,51,41,0,0,1,13,3,0,0,0,161032,1,0,195,1,0,3,53,2,0,61,251821,0,10,0,2,0,48,3,0,57,501,3,0,0,1,0,0,0,30,0,1,0,74,55,0,-1,42,0,0,3
10808,25202,25202,0,35,0,44,42,1780101,0,2,0,55,1,78,0,0,0,63,0,552,29,-1,45,55,0,0,0,59,7,0,30,23,51,74,5,0,59,56,220001,50,2028,64,60,17,0,0,2008,62,74,0,178,0,0,23,62,1,153480,25,0,0,61,67,67,0,0,70,0,2,0,0,70,0,251828,14,30,1,56,48,2,0,0,0,0,67,73,52,56,0,0,0,15,1,0,0,24,161151,1,0,36,1,0,4,69,3,0,75,251828,0,8,0,1,0,63,2,0,63,501,3,0,0,1,0,0,0,15,0,2,0,74,28,0,-1,59,0,0,20
31343,15402,15402,0,7,0,12,11,1450000,0,5,0,31,1,66,0,0,0,34,0,666,68,-1,64,42,0,0,0,28,12,0,66,31,46,76,13,0,61,62,220001,47,2028,29,52,71,0,0,4003,58,87,0,189,3,0,7,72,361,152949,5,0,0,62,69,47,0,0,76,0,2,0,0,59,0,251829,12,67,1,66,34,1,0,0,0,0,64,74,55,64,0,0,0,13,3,0,0,0,161333,1,0,34,2,0,4,77,3,0,66,251829,0,6,0,1,512,33,2,0,67,501,3,0,0,1,0,0,0,30,0,5,0,81,66,0,-1,32,0,0,6
9197,14828,14828,0,0,0,3,4,2150000,0,3,36,38,1,64,0,0,0,52,0,71,60,-1,42,40,0,0,0,50,12,0,58,31,54,70,11,0,60,55,220001,45,2027,32,59,61,0,0,1039,59,72,0,180,3,0,-1,64,79,152892,3,0,0,57,65,60,0,0,73,0,2,0,0,66,0,251830,5,58,1,48,37,1,0,0,0,0,70,79,47,56,0,0,2,7,3,0,0,0,160997,1,0,34,1,0,3,73,4,0,62,251830,0,13,0,1,0,44,6,0,62,500,4,0,0,6,0,0,0,30,0,1,0,75,56,0,-1,50,0,0,3
9440,13056,8345,0,27,0,28,29,240101,0,0,0,62,1,78,0,0,0,65,0,672,54,18,70,53,0,0,0,46,6,0,45,31,62,69,11,0,63,67,232001,71,2024,60,73,55,0,0,3512,72,76,0,168,3,0,27,33,88,151287,16,0,0,68,46,60,1048576,2,64,0,2,0,0,85,0,251831,11,49,1,74,52,3,0,0,0,0,68,74,69,52,0,0,1,7,9,0,0,8,161179,1,0,60,1,0,3,51,4,0,54,251831,0,6,0,2,0,57,4,0,69,502,3,0,0,2,0,0,0,30,0,8,0,75,45,0,-1,50,0,0,0
18146,37377,37377,0,0,0,29,9,1150101,0,15,0,71,1,77,0,0,0,57,0,19,68,-1,62,40,0,0,0,49,12,0,67,31,67,81,14,0,64,52,220001,55,2027,42,63,65,0,0,4001,64,81,0,170,0,0,16,61,363,153327,7,0,0,60,68,53,67125248,1,61,0,2,0,0,75,0,251834,6,65,1,67,68,2,0,0,0,0,67,81,64,51,0,0,2,10,1,0,0,0,159703,1,0,95,2,0,3,70,3,0,83,251834,0,8,0,2,64,46,2,0,70,501,2,0,0,1,0,0,0,30,0,8,0,81,66,0,-1,44,0,0,6
18551,40872,17143,0,0,0,18,31,2150301,0,0,0,58,1,73,0,0,0,67,0,65,68,-1,60,55,0,0,0,69,10,0,66,31,60,75,13,0,72,62,220001,68,2026,70,64,63,0,0,1023,68,78,0,178,3,0,14,64,72,152524,18,0,0,73,66,65,0,0,71,0,2,0,0,71,0,251841,11,65,1,69,52,2,0,0,0,0,61,77,64,50,0,0,0,6,9,0,0,8,159513,1,0,56,1,0,3,68,4,0,74,251841,0,9,0,2,0,67,8,0,69,501,3,0,0,8,2,0,0,30,0,2,0,78,67,0,-1,55,0,0,0
24251,42022,35603,0,0,0,39,36,1140000,0,5,28,60,1,81,0,0,0,65,0,65,58,-1,61,59,0,0,0,61,13,0,57,31,65,70,15,0,61,67,232001,62,2029,68,68,57,0,1,2015,70,90,0,173,3,0,27,67,49,151880,23,0,0,68,70,69,4325888,0,66,0,2,0,0,81,0,251842,14,58,1,66,63,2,0,0,0,0,60,90,64,53,0,0,0,10,3,0,0,16,161333,1,0,39,2,0,2,75,4,0,81,251842,0,13,0,2,0,65,3,0,69,500,3,0,0,2,0,0,0,30,0,1,0,90,59,0,-1,45,0,0,6
379,12475,39,0,0,0,18,20,1140101,0,21,35,59,1,74,0,0,0,66,0,110,66,-1,65,48,0,0,0,65,10,0,64,31,54,74,5,0,65,68,220001,70,2026,66,69,65,0,0,1010,71,74,0,184,0,0,10,69,119,152867,14,0,0,73,69,72,327744,0,72,0,2,0,0,70,0,251845,5,63,1,72,54,2,0,0,0,0,73,72,65,60,0,0,0,12,9,0,0,22,160652,1,0,117,1,0,3,73,3,0,64,251845,0,13,0,3,0,66,8,0,68,501,3,0,0,1,0,0,0,30,0,1,0,73,61,0,-1,60,0,0,0
29615,38741,29611,29611,0,0,9,8,2320101,0,0,27,67,1,82,0,0,0,65,0,82,64,-1,65,45,0,0,0,68,9,0,65,31,68,71,11,0,66,69,232001,69,2026,61,69,63,0,0,4525,71,83,0,178,3,0,-1,64,63,150561,7,0,0,70,67,74,0,0,71,0,2,0,0,77,0,251847,5,64,1,68,61,2,0,0,0,0,58,84,67,60,0,0,2,8,3,3,0,0,159506,1,0,54,2,0,3,77,4,0,80,251847,0,5,0,2,0,65,6,0,71,502,3,0,0,6,0,0,0,30,0,1,0,83,64,0,-1,63,0,0,0
5386,12188,12188,0,0,0,44,42,2190101,0,5,243,44,1,64,0,0,0,58,0,1068,28,-1,33,50,0,0,0,55,10,0,21,31,31,79,8,0,59,52,220001,47,2026,61,60,20,0,1,4022,62,75,0,192,0,0,-1,83,161,153587,25,0,0,66,75,72,0,0,87,0,2,0,0,63,0,251851,7,30,1,57,30,2,0,0,0,0,53,70,44,74,0,0,0,13,1,0,0,16,160649,1,0,47,2,0,5,87,3,0,73,251851,0,8,0,1,0,61,1,0,65,503,4,0,0,1,0,0,0,30,0,5,0,73,28,0,-1,60,0,0,5
19314,502,502,0,26,0,27,30,2150101,0,0,29,67,1,86,0,0,0,77,0,3,34,25,67,70,0,0,0,72,12,0,31,31,70,86,7,0,77,76,220001,71,2027,73,82,35,0,0,1000,81,96,0,180,3,0,12,67,76,153133,16,0,0,79,70,76,168165376,0,77,0,2,0,4194304,82,0,251852,7,34,2,74,62,3,3,0,0,0,59,96,71,70,0,0,1,12,9,0,0,0,160602,0,0,21,2,0,4,90,4,0,80,251852,0,12,0,2,0,73,7,0,79,502,3,0,0,7,0,0,0,30,0,1,0,96,25,0,-1,71,0,0,6
29706,13830,29703,29703,0,0,40,21,2150101,0,0,0,79,1,88,0,0,0,79,0,1065,77,-1,86,53,0,0,0,68,12,0,73,31,68,90,8,68,87,87,220001,88,2026,72,87,65,0,0,1509,88,76,0,174,3,0,27,73,361,153444,14,0,0,88,74,68,8978816,1,60,0,2,0,32,90,0,251854,11,70,4,88,62,3,3,0,0,0,62,79,82,50,0,0,1,7,3,0,0,0,159906,0,0,45,1,0,4,73,2,0,87,251854,0,8,0,3,512,69,4,0,86,503,3,0,0,1,0,0,0,30,0,1,0,77,68,0,-1,56,0,0,0
39404,36691,36691,0,0,0,33,22,60000,0,0,238,60,1,57,0,0,0,65,0,689,62,-1,70,57,0,0,0,46,11,0,48,31,62,75,7,0,64,64,220001,71,2025,47,71,57,0,0,1533,69,48,0,184,3,0,18,65,44,153181,14,0,0,72,66,56,0,0,70,0,2,0,0,74,0,251855,11,56,1,72,48,2,0,0,0,0,50,58,68,48,0,0,0,13,9,0,0,0,160970,1,0,18,1,0,3,58,3,0,83,251855,0,9,0,2,0,50,5,0,68,503,3,0,0,1,0,0,0,30,0,1,0,53,56,0,-1,55,0,0,0
18531,6069,6069,0,0,0,12,7,2010000,0,0,28,65,1,67,0,0,0,46,0,82,77,-1,75,44,0,0,0,35,10,0,72,31,70,81,7,0,69,55,220101,62,2029,37,63,81,0,0,4525,65,73,0,186,3,0,5,77,75,152758,7,0,0,70,73,42,134217728,2,80,0,2,0,0,63,0,251870,8,74,1,74,39,2,0,0,0,0,71,71,69,73,0,0,2,7,9,0,0,0,161350,1,0,56,2,0,3,83,2,0,64,251870,0,6,0,1,0,38,8,0,75,502,3,0,0,6,0,0,0,30,0,5,0,72,70,0,-1,30,0,0,0
40716,9138,9138,0,31,0,24,25,2210101,0,0,243,66,1,87,0,0,0,55,0,1078,18,23,58,56,0,0,0,62,12,0,19,31,59,75,15,0,60,68,220001,60,2026,58,76,12,0,0,1524,76,77,0,171,3,0,18,42,43,153633,12,0,0,75,47,63,65536,0,65,0,2,0,0,86,0,251873,6,19,1,65,58,3,0,0,0,0,54,81,61,43,0,0,1,11,3,0,0,0,160671,1,0,4,2,0,3,51,4,0,52,251873,0,6,0,3,0,59,3,0,67,502,1,0,0,1,0,0,0,30,0,2,0,79,15,0,-1,56,0,0,0
31442,16881,16881,0,0,0,0,9,1450101,1,6,29,43,1,79,0,0,0,54,0,685,61,-1,48,30,0,0,0,21,13,0,60,31,64,72,5,0,58,55,220001,58,2025,23,58,63,0,1,1508,62,83,0,178,3,0,-1,56,431,152623,7,0,0,63,61,35,0,0,70,0,2,0,0,71,0,251875,15,59,1,59,31,1,0,0,0,0,68,77,56,43,0,0,2,11,3,0,0,16,161008,1,0,39,2,0,2,58,2,0,67,251875,0,8,0,1,0,27,2,0,65,502,3,0,0,1,0,0,0,30,0,1,0,80,60,0,-1,22,0,0,6
42023,3425,3425,0,26,0,30,31,2150101,0,0,257,63,1,81,0,0,0,66,0,157,29,12,58,45,0,0,0,60,9,0,23,31,59,75,6,0,60,63,220001,65,2026,64,70,30,0,1,1503,69,85,0,185,3,0,16,50,432,153480,18,0,0,67,60,63,17170432,0,70,0,2,0,0,69,0,251880,6,29,1,65,38,2,0,0,0,0,56,83,61,39,0,0,0,9,9,0,0,16,159506,1,0,39,1,0,3,56,2,0,82,251880,0,8,0,2,0,61,5,0,67,502,3,0,0,4,0,0,0,30,0,4,0,84,30,0,-1,49,0,0,0
5693,12114,12114,0,27,0,41,42,2150101,0,0,16,52,1,73,0,0,0,59,0,299,22,-1,44,54,0,0,0,55,15,0,22,31,46,70,14,0,53,57,220001,52,2027,60,61,25,0,0,3001,63,78,0,182,0,0,16,64,363,153527,25,0,0,63,58,59,0,2,82,0,2,0,0,76,0,251884,10,25,1,53,44,2,0,0,0,0,46,76,50,50,0,0,0,12,9,0,0,6,161342,1,0,36,1,0,4,68,4,0,53,251884,0,14,0,3,0,58,6,0,60,501,2,0,0,3,0,0,0,30,0,1,0,77,22,0,-1,52,0,0,3
22658,35154,22658,22692,0,0,0,3,2010000,0,0,39,55,1,73,0,0,0,55,0,451,68,-1,55,47,0,0,0,42,12,0,65,31,66,72,10,0,66,61,224001,55,2027,29,71,67,0,0,2518,70,83,0,174,3,0,12,56,72,151778,3,0,0,67,59,40,0,2,64,0,2,0,0,79,0,251891,8,64,1,62,49,1,0,0,0,0,50,80,59,38,0,0,2,15,9,0,0,0,160967,1,0,54,1,0,3,58,2,0,73,251891,0,5,0,2,0,37,4,0,69,501,3,0,0,1,0,0,0,30,0,1,0,82,67,0,-1,43,0,0,0
27898,13785,4506,4506,0,0,0,44,2360000,0,0,47,62,1,54,0,0,0,77,0,1,20,-1,58,71,0,0,0,69,15,0,18,31,40,77,13,0,77,73,232001,60,2027,78,73,21,0,0,1004,69,82,0,194,3,0,-1,92,77,151685,25,0,0,70,85,82,131072,0,88,1,2,0,0,40,0,251892,9,24,1,68,51,2,2,0,0,0,72,75,58,76,0,0,0,11,9,0,0,0,161026,0,0,119,1,0,3,92,2,0,78,251892,0,6,0,2,0,76,8,0,77,503,3,0,0,8,0,0,0,30,0,4,0,79,17,0,-1,74,0,0,0
23975,8402,34617,34617,0,0,18,14,2120401,0,0,30,56,1,66,0,0,0,52,0,82,68,-1,63,53,0,0,0,46,14,0,67,0,53,74,9,0,66,65,220001,65,2025,44,65,64,0,0,1024,66,61,0,180,0,0,14,66,1,152084,10,0,0,68,67,52,0,0,75,0,2,0,0,67,0,251894,8,64,1,68,47,2,0,0,0,0,74,65,62,49,0,0,1,10,9,0,0,0,161011,1,0,98,1,0,3,61,3,0,66,251894,0,14,0,1,0,47,10,0,67,501,3,0,0,10,0,0,0,15,0,2,0,63,62,0,-1,39,0,0,0
34457,501,501,0,12,0,13,11,2190101,0,0,0,35,1,58,0,0,0,25,0,96,70,-1,42,30,0,0,0,22,6,0,67,31,30,77,11,0,66,66,220001,40,2026,19,33,68,0,0,3001,45,65,0,181,3,0,-1,77,361,152565,5,0,0,50,72,35,134223872,1,81,0,2,0,0,62,0,251895,6,68,1,67,28,1,0,0,0,0,69,68,47,68,0,0,0,11,9,0,0,0,161351,1,0,7,1,0,3,78,4,0,63,251895,0,10,0,1,0,24,6,0,69,503,3,0,0,6,0,0,0,30,0,2,0,66,68,0,-1,22,0,0,0
24815,39815,39815,0,11,0,13,12,2320401,0,4,0,39,1,60,0,0,0,45,0,240,62,-1,56,30,0,0,0,29,15,0,64,10,44,76,11,0,57,57,220001,45,2026,28,47,61,0,0,1007,52,71,0,187,3,0,-1,77,1,152933,5,0,0,55,72,58,0,1,79,0,2,0,0,57,0,251905,5,63,1,62,30,1,0,0,0,0,74,65,51,65,0,0,0,10,9,0,0,7,161166,1,0,117,1,0,2,76,4,0,58,251905,0,14,0,1,0,36,9,0,65,501,2,0,0,7,0,16,0,15,0,4,0,68,64,0,-1,35,1,0,0
33137,1031,32893,0,0,0,44,42,2150101,0,0,238,35,1,71,0,0,0,62,0,154,14,-1,39,58,0,0,0,50,9,0,10,22,32,62,13,0,60,53,232001,44,2026,66,61,14,16,0,521,62,76,0,177,3,0,-1,63,1,150168,25,0,0,62,59,59,0,0,65,0,2,0,0,69,0,251906,9,18,1,55,30,1,0,0,0,0,34,78,44,60,0,0,0,13,3,0,1,8,161375,1,0,183,1,0,3,83,4,0,65,251906,0,8,0,2,0,60,4,0,62,503,3,0,0,2,2,9,0,18,0,1,0,77,13,0,-1,49,0,0,0
28561,38849,38849,0,0,0,5,6,2310101,0,0,287,62,1,81,0,0,0,66,0,117,65,-1,58,35,0,0,0,36,8,0,63,31,66,79,15,0,67,64,220001,65,2027,50,70,63,0,0,1516,71,86,0,176,3,0,-1,62,51,153070,3,0,0,71,66,55,131072,0,70,0,2,0,0,79,0,251908,6,62,1,67,35,2,0,0,0,0,62,86,63,44,0,0,2,13,3,0,0,0,161375,1,0,13,1,0,3,66,2,0,77,251908,0,15,0,2,0,48,3,0,70,501,3,0,0,1,1,0,0,30,0,2,0,86,63,0,-1,44,0,0,3
24128,28146,28146,0,0,0,7,27,2150000,0,0,0,48,1,59,0,0,0,66,0,280,62,-1,58,41,0,0,0,38,7,0,65,31,70,71,5,0,69,56,220001,58,2028,52,70,58,0,0,5003,67,65,0,178,1,0,7,48,77,152439,16,0,0,67,50,40,0,0,70,0,2,0,0,70,0,251911,10,60,1,63,32,1,0,0,0,0,48,62,60,42,0,0,1,11,9,3,0,8,161333,1,0,7,2,0,2,45,4,0,57,251911,0,7,0,1,0,46,9,0,65,501,3,0,0,8,2,9,0,30,0,1,0,64,62,0,-1,28,0,0,0
41204,28966,28966,0,0,0,18,14,2090101,0,0,38,56,1,51,0,0,0,55,0,161,67,-1,68,46,0,0,0,45,7,0,64,31,43,74,9,0,57,53,220001,60,2025,41,66,65,0,0,1528,63,45,0,195,0,0,14,73,113,152398,10,0,0,70,70,63,0,1,79,0,2,0,0,36,0,251912,7,64,1,70,53,1,0,0,0,0,66,45,61,63,0,0,1,12,9,0,0,0,159492,1,0,18,1,0,3,66,2,0,67,251912,0,12,0,1,0,47,5,0,67,501,3,0,0,1,0,0,0,30,0,4,0,45,61,0,-1,42,0,0,0
355,23021,141,0,0,0,3,13,2150101,0,21,0,32,1,32,0,0,0,33,0,241,68,-1,27,40,0,0,0,21,6,0,58,31,34,68,14,0,52,55,220001,31,2025,31,28,67,0,1,1011,38,55,0,183,3,0,3,64,51,152386,5,0,0,44,60,46,0,0,76,0,2,0,0,67,0,251915,14,62,1,40,30,1,0,0,0,0,54,57,34,61,0,0,0,10,9,0,0,16,159383,1,0,136,1,0,2,65,3,0,54,251915,0,15,0,1,0,33,10,0,60,501,2,0,0,10,0,0,0,30,0,1,0,56,58,0,-1,34,0,0,0
2045,25334,25334,0,0,0,13,11,2010101,0,3,243,31,1,46,0,0,0,30,0,123,67,-1,40,40,0,0,0,30,14,0,64,31,35,69,12,0,64,55,232001,40,2026,31,40,63,0,0,1502,45,51,0,188,3,0,-1,78,29,151298,5,0,0,45,77,67,134218752,1,80,0,2,0,0,62,0,251920,15,67,1,50,27,1,0,0,0,0,82,43,41,68,0,0,0,9,9,0,0,0,161333,1,0,27,1,0,3,70,3,0,72,251920,0,10,0,1,0,39,2,0,67,501,3,0,0,3,0,0,0,30,0,5,0,47,70,0,-1,33,0,0,0
24221,35159,23150,35158,0,0,42,43,2190101,0,3,58,66,1,71,0,0,0,71,0,1080,32,-1,50,70,0,0,0,67,13,0,28,31,53,71,11,0,62,60,232001,66,2026,76,68,23,0,0,46,68,71,0,178,1,0,-1,63,379,151427,25,0,0,69,60,70,0,2,68,0,2,0,0,68,0,251922,12,34,1,68,69,2,0,0,0,0,44,72,62,75,0,0,0,11,3,0,0,0,161334,1,0,45,1,0,3,78,4,0,65,251922,0,6,0,1,0,72,1,0,70,501,3,0,0,1,0,0,0,30,0,2,0,71,30,0,-1,68,0,0,3
31472,27296,27296,0,0,0,18,14,2150101,0,0,16,42,1,74,0,0,0,63,0,82,66,-1,70,47,0,0,0,52,10,0,65,31,48,75,15,0,68,68,220001,68,2026,52,65,64,0,0,1003,68,68,0,179,3,0,14,70,220,153095,10,0,0,70,71,59,0,0,70,0,2,0,0,77,0,251926,5,65,1,73,44,1,0,0,0,0,67,74,64,63,0,0,1,6,9,0,0,8,160983,1,0,136,1,0,3,75,3,0,76,251926,0,14,0,1,0,53,10,0,69,501,4,0,0,8,0,0,0,30,0,2,0,71,64,0,-1,38,0,0,0
