shortsnumberplacementcode,shortsnumbercolorprimg,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,shortsnumbercolorterb,competitionid,shortsnumbercolorprimr,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseybacknameplacementcode,jerseynamecolorg,shortsnumbercolorsecg,jerseynumbercolorsecg,shortsnumbercolorterr,shortsnumbercolorterg,jerseynamecolorr,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,numberfonttype,jerseynamefonttype,year,teamtechid,shortsnumberfonttype
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,97,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,97,262
1,30,0,25,12,12,220,220,13,234,220,45,1,220,12,1,12,220,25,220,220,12,25,12,220,220,0,0,265,135,0,106,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,106,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,106,265
1,30,0,220,234,30,220,220,13,234,220,45,1,220,45,1,30,220,220,220,220,235,220,45,220,220,0,0,262,135,0,109,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,109,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,109,262
1,220,0,220,12,12,12,12,14,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,220,12,12,12,12,60,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,220,12,12,12,12,61,220,220,220,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,110,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,110,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,110,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,1,23,49,0,110,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,110,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,110,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,110,89
1,220,0,238,220,220,12,12,14,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,110,89
1,220,0,238,220,220,12,12,60,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,110,89
1,220,0,238,220,220,12,12,61,220,12,220,0,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,110,89
1,12,0,220,220,220,25,220,13,12,12,12,1,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,121,265
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,121,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,121,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,127,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,127,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,127,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,142,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,142,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,142,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,143,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,143,265
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,143,262
1,220,0,220,12,12,12,12,14,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,220,0,220,12,12,12,12,60,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,220,0,220,12,12,12,12,61,220,220,220,1,220,12,1,12,12,220,12,12,12,220,12,220,12,0,0,23,49,0,144,89
1,12,0,220,12,12,220,220,14,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,144,89
1,12,0,220,12,12,220,220,60,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,144,89
1,12,0,220,12,12,220,220,61,12,220,12,1,220,12,1,12,220,220,220,220,12,220,12,220,220,0,1,23,49,0,144,89
1,220,0,238,12,12,12,12,14,220,12,220,1,12,12,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,144,89
1,220,0,238,12,12,12,12,60,220,12,220,1,12,12,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,144,89
1,220,0,238,12,12,12,12,61,220,12,220,1,12,12,1,220,12,57,12,12,220,52,220,12,12,0,2,23,49,0,144,89
1,220,0,238,220,220,12,12,14,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,144,89
1,220,0,238,220,220,12,12,60,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,144,89
1,220,0,238,220,220,12,12,61,220,12,220,1,12,220,1,220,12,57,12,12,220,52,220,12,12,0,3,23,49,0,144,89
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,149,262
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,149,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,149,262
1,48,0,220,220,220,70,70,32,39,220,70,0,220,220,1,220,48,220,39,48,220,220,220,220,39,0,0,213,22,0,189,213
1,220,0,39,39,48,220,220,32,220,48,220,0,39,70,1,48,220,48,220,220,39,70,70,70,220,0,1,213,22,0,189,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,213,22,0,189,213
1,66,0,15,15,66,97,97,32,15,66,97,0,15,97,1,66,66,66,15,66,15,97,97,97,15,0,3,213,22,0,189,213
1,89,0,43,220,220,155,155,31,43,89,155,0,43,220,1,220,89,89,43,89,220,155,220,155,43,0,0,207,22,0,190,213
1,220,0,220,43,89,220,220,31,220,220,220,0,220,155,1,89,220,220,220,220,43,220,155,220,220,0,1,207,22,0,190,213
1,220,0,42,220,220,220,220,31,220,105,220,0,42,220,1,220,220,105,220,220,220,61,220,61,220,0,2,207,22,0,190,213
1,132,0,12,142,132,83,83,31,142,12,83,0,12,83,1,132,132,12,142,132,142,12,83,12,142,0,0,207,22,0,205,213
1,12,0,220,12,12,12,12,31,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,207,22,0,205,213
1,12,0,237,12,12,12,12,31,12,187,12,0,237,12,1,12,12,187,12,12,12,86,12,86,12,0,2,207,22,0,205,213
1,213,0,253,253,213,27,27,32,253,213,27,0,253,27,1,213,213,213,253,213,253,27,27,27,253,0,0,213,22,0,206,213
1,54,0,32,32,54,99,99,32,32,54,99,0,32,99,1,54,54,54,32,54,32,99,99,99,32,0,1,213,22,0,206,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,206,213
1,54,0,32,32,54,99,99,32,32,54,99,0,32,99,1,54,54,54,32,54,32,99,99,99,32,0,3,213,22,0,206,213
2,220,0,3,220,220,220,220,16,220,220,220,0,220,220,1,220,220,88,220,220,220,143,220,220,220,0,0,200,19,0,210,200
2,58,0,220,54,58,72,72,16,54,58,72,0,54,72,1,58,58,220,54,58,54,220,72,72,54,0,1,200,19,0,210,200
2,51,0,196,57,51,95,95,16,57,51,95,0,57,212,1,51,51,35,57,51,57,60,95,95,57,0,2,200,19,0,210,200
1,220,0,12,220,220,220,12,17,220,117,220,0,226,220,1,220,220,12,12,12,220,12,220,33,220,0,0,205,19,0,217,205
1,220,0,12,220,220,220,12,17,220,12,220,0,12,220,1,220,220,12,12,12,220,12,220,12,220,0,1,205,19,0,217,205
1,220,0,12,220,220,220,150,17,220,59,220,0,37,220,1,220,220,12,37,59,220,12,220,150,220,0,2,205,19,0,217,205
2,67,0,235,42,67,40,217,17,42,229,40,0,235,40,1,67,67,229,235,229,42,217,40,217,42,0,3,205,19,0,217,205
2,138,0,220,0,138,193,220,17,0,220,193,0,220,193,1,138,138,220,220,220,0,220,193,220,0,0,0,205,19,0,219,205
2,220,0,167,220,220,220,171,17,220,168,220,0,167,220,1,220,220,168,167,168,220,171,220,171,220,0,1,270,19,0,219,270
2,220,0,167,220,220,220,171,17,220,168,220,0,167,220,1,220,220,168,167,168,220,171,220,171,220,0,2,270,19,0,219,270
2,220,0,167,220,220,220,171,17,220,168,220,0,167,220,1,220,220,168,167,168,220,171,220,171,220,0,3,270,19,0,219,270
2,220,0,12,220,220,12,12,223,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,0,153,76,0,240,153
2,220,0,129,220,220,220,220,224,220,12,220,1,129,220,1,220,220,12,220,220,220,12,220,12,220,0,0,153,76,0,240,153
2,220,0,129,220,220,220,220,226,220,12,220,1,129,220,1,220,220,12,220,220,220,12,220,12,220,0,0,153,76,0,240,153
2,220,0,129,220,220,220,220,232,220,12,220,1,129,220,1,220,220,12,220,220,220,12,220,12,220,0,0,153,76,0,240,153
2,220,0,129,220,220,220,220,2096,220,12,220,1,129,220,1,220,220,12,220,220,220,12,220,12,220,0,0,153,76,0,240,153
2,220,0,12,220,220,12,12,223,220,12,220,1,12,220,1,220,12,12,12,12,220,12,220,12,12,0,1,153,76,0,240,153
2,220,0,40,220,220,220,220,224,220,46,220,1,40,220,1,220,220,46,220,220,220,96,220,96,220,0,1,153,76,0,240,153
2,220,0,40,220,220,220,220,226,220,46,220,1,40,220,1,220,220,46,220,220,220,96,220,96,220,0,1,153,76,0,240,153
2,220,0,40,220,220,220,220,232,220,46,220,1,40,220,1,220,220,46,220,220,220,96,220,96,220,0,1,153,76,0,240,153
2,220,0,40,220,220,220,220,2096,220,46,220,1,40,220,1,220,220,46,220,220,220,96,220,96,220,0,1,153,76,0,240,153
2,220,0,12,220,220,220,220,223,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,153,76,0,240,153
2,220,0,12,220,220,220,220,224,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,153,76,0,240,153
2,220,0,12,220,220,220,220,226,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,153,76,0,240,153
2,220,0,12,220,220,220,220,232,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,153,76,0,240,153
2,220,0,12,220,220,220,220,2096,220,12,220,1,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,153,76,0,240,153
2,12,0,125,12,12,12,12,223,12,182,12,1,125,12,1,12,12,182,12,12,12,136,12,136,12,0,3,153,76,0,240,153
2,12,0,125,12,12,12,12,224,12,182,12,1,125,12,1,12,12,182,12,12,12,136,12,136,12,0,3,153,76,0,240,153
2,12,0,125,12,12,12,12,226,12,182,12,1,125,12,1,12,12,182,12,12,12,136,12,136,12,0,3,153,76,0,240,153
2,12,0,125,12,12,12,12,232,12,182,12,1,125,12,1,12,12,182,12,12,12,136,12,136,12,0,3,153,76,0,240,153
2,12,0,125,12,12,12,12,2096,12,182,12,1,125,12,1,12,12,182,12,12,12,136,12,136,12,0,3,153,76,0,240,153
1,12,0,220,12,12,12,12,223,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,224,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,226,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,232,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,2096,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3000,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3001,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3010,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3011,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3020,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3021,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3030,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,12,0,220,12,12,12,12,3031,12,12,12,0,12,12,1,12,12,220,12,12,12,220,12,12,12,0,0,197,105,0,243,197
1,53,0,219,43,53,74,74,223,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,224,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,226,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,232,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,2096,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3000,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3001,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3010,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3011,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3020,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3021,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3030,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,53,0,219,43,53,74,74,3031,43,53,74,0,43,74,1,53,53,134,43,53,43,30,74,74,43,0,1,197,105,0,243,197
1,220,0,12,220,220,220,220,223,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,224,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,226,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,232,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,2096,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3000,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3001,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3010,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3011,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3020,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3021,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3030,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,220,0,12,220,220,220,220,3031,220,12,220,0,12,220,1,220,220,12,220,220,220,12,220,12,220,0,2,197,105,0,243,197
1,177,0,65,197,177,160,160,223,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,224,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,226,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,232,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,2096,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3000,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3001,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3010,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3011,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3020,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3021,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3030,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
1,177,0,65,197,177,160,160,3031,197,61,160,0,65,160,1,177,177,61,197,177,197,60,160,60,197,0,3,197,105,0,243,197
2,220,0,29,220,220,220,127,16,220,60,220,0,29,220,1,220,220,60,29,60,220,127,220,127,220,0,0,204,19,0,294,200
2,65,0,220,0,65,125,220,16,0,220,125,0,220,125,1,65,65,220,220,220,0,220,125,220,0,0,1,204,19,0,294,204
2,60,0,248,29,60,127,46,16,29,190,127,0,248,127,1,60,60,190,248,190,29,46,127,46,29,0,2,204,19,0,294,204
1,195,0,24,24,31,55,55,32,241,31,55,0,24,88,1,31,195,31,241,195,24,88,88,88,241,0,0,213,22,0,347,213
1,19,0,20,20,19,213,213,32,20,19,213,0,20,213,1,19,19,19,20,19,20,213,213,213,20,0,1,213,22,0,347,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,213,22,0,347,213
1,255,0,255,255,255,0,0,32,255,255,0,0,255,0,1,255,255,255,255,255,255,0,0,0,255,0,3,213,22,0,347,213
1,12,0,220,220,220,25,220,13,12,12,12,1,12,220,1,220,25,220,220,220,220,220,220,12,25,0,0,262,135,0,357,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,357,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,357,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,361,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,361,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,361,265
2,23,0,215,220,220,31,220,17,215,23,31,0,215,220,1,220,23,23,220,220,220,31,220,31,215,0,0,205,19,0,378,205
2,23,0,220,215,23,31,220,17,215,220,31,0,220,31,1,23,23,220,220,220,215,220,31,220,215,0,1,205,19,0,378,205
2,220,0,220,220,220,220,220,17,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,201,19,0,378,201
2,220,0,12,220,220,220,220,17,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,3,201,19,0,378,201
2,6,0,188,220,220,6,6,17,188,220,6,0,220,220,1,220,6,6,188,6,220,6,220,220,188,0,0,203,19,0,379,203
2,32,0,81,27,32,82,82,17,27,32,82,0,27,82,1,32,32,136,27,32,27,158,82,82,27,0,1,203,19,0,379,203
2,12,0,182,12,12,12,12,17,12,12,12,0,12,12,1,12,12,177,12,12,12,55,12,12,12,0,2,203,19,0,379,203
2,220,0,12,220,220,220,220,17,220,220,220,0,220,220,1,220,220,12,220,220,220,12,220,220,220,0,3,203,19,0,379,203
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,381,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,381,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,12,220,220,220,12,12,220,12,12,220,0,2,262,135,0,381,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,0,265,135,0,561,265
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,1,265,135,0,561,265
1,220,0,220,220,220,220,220,13,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,2,262,135,0,561,262
1,254,0,22,255,254,86,86,31,255,152,86,0,22,86,1,254,254,152,255,254,255,128,86,128,255,0,0,207,22,0,570,213
1,12,0,220,12,12,12,12,31,12,220,12,0,220,12,1,12,12,220,12,12,12,220,12,220,12,0,1,207,22,0,570,213
1,12,0,145,12,12,12,12,31,12,201,12,0,145,12,1,12,12,201,12,12,12,225,12,225,12,0,2,207,22,0,570,213
2,0,0,220,200,0,0,0,16,200,0,0,0,200,0,1,0,0,220,200,0,200,220,0,0,200,0,0,200,19,0,614,200
2,220,0,147,220,220,220,220,16,220,220,220,0,220,220,1,220,220,36,220,220,220,43,220,220,220,0,1,200,19,0,614,200
2,220,0,67,220,220,85,220,16,220,220,220,0,220,220,1,220,127,127,220,220,220,85,220,33,67,0,2,200,19,0,614,200
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,0,262,135,0,1480,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1480,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,2,262,135,0,1480,262
2,220,0,220,12,12,220,220,16,220,12,220,0,12,12,1,12,220,220,220,220,12,220,12,12,220,0,0,200,19,0,1530,200
2,12,0,12,220,220,12,12,16,12,220,12,0,220,220,1,220,12,12,12,12,220,12,220,220,12,0,1,200,19,0,1530,200
2,220,0,236,220,220,220,220,16,220,220,220,0,220,220,1,220,220,25,220,220,220,25,220,220,220,0,2,205,19,0,1530,205
2,220,0,220,26,42,220,220,17,220,42,220,0,26,79,1,42,220,220,220,220,26,220,79,79,220,0,0,201,19,0,1738,201
2,122,0,220,34,122,187,187,17,34,122,187,0,34,187,1,122,122,220,34,122,34,220,187,187,34,0,1,201,19,0,1738,201
2,220,0,97,220,220,52,52,17,220,29,220,0,97,220,1,220,29,29,97,29,220,52,220,52,97,0,2,201,19,0,1738,201
1,205,0,244,22,50,26,26,31,244,205,26,0,244,97,1,50,205,205,244,205,22,26,97,26,244,0,0,207,22,0,1744,213
1,50,0,22,244,205,97,97,31,22,50,97,0,22,26,1,205,50,50,22,50,244,97,26,97,22,0,1,207,22,0,1744,213
1,28,0,211,26,28,76,76,31,26,16,76,0,211,76,1,28,28,16,26,28,26,105,76,105,26,0,2,207,22,0,1744,213
1,220,0,65,220,220,220,220,31,220,139,220,0,65,220,1,220,220,139,220,220,220,239,220,239,220,0,0,207,22,0,1745,213
1,93,0,220,1,93,171,171,31,1,220,171,0,220,171,1,93,93,220,1,93,1,220,171,220,1,0,1,207,22,0,1745,213
1,93,0,220,1,93,171,171,31,1,220,171,0,220,171,1,93,93,220,1,93,1,220,171,220,1,0,2,207,22,0,1745,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,0,213,22,0,1746,213
1,102,0,31,31,102,177,177,32,31,102,177,0,31,177,1,102,102,102,31,102,31,177,177,177,31,0,1,213,22,0,1746,213
1,12,0,12,12,12,12,12,32,12,12,12,0,12,12,1,12,12,12,12,12,12,12,12,12,12,0,2,213,22,0,1746,213
1,220,0,220,220,220,220,220,32,220,220,220,0,220,220,1,220,220,220,220,220,220,220,220,220,220,0,3,213,22,0,1746,213
1,30,0,220,220,220,99,220,13,28,12,77,0,12,220,1,220,41,220,220,220,220,220,220,12,33,0,0,262,135,0,1790,265
1,220,0,25,12,12,220,12,13,220,220,220,0,220,12,1,12,220,25,12,12,12,25,12,220,220,0,1,265,135,0,1790,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1790,265
1,220,0,25,12,12,220,12,13,220,220,220,1,220,12,1,12,220,25,12,12,12,25,12,220,220,0,0,265,135,0,1792,262
1,220,0,220,220,220,220,12,13,220,12,220,1,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1792,262
1,12,0,25,12,12,25,220,13,12,220,12,1,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1792,265
1,30,0,220,234,30,220,220,13,234,220,45,0,220,45,1,30,220,220,220,220,235,220,45,220,220,0,0,262,135,0,1793,262
1,220,0,220,220,220,220,12,13,220,12,220,0,12,220,1,220,220,220,12,12,220,220,220,12,220,0,1,262,135,0,1793,262
1,12,0,25,12,12,25,220,13,12,220,12,0,220,12,1,12,25,25,220,220,12,25,12,220,25,0,2,265,135,0,1793,265
