firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
13745,17546,13244,0,0,0,0,27,60201,1,21,0,59,1,81,0,0,0,72,0,240,23,-1,64,56,0,0,0,65,5,0,26,31,66,73,8,0,67,67,224001,70,2024,68,75,27,0,0,1507,74,79,0,177,3,0,12,63,379,150656,16,0,0,74,65,72,65536,1,63,0,2,0,0,68,0,231571,12,25,1,70,48,3,0,0,0,0,70,86,67,40,0,0,1,13,9,0,0,0,160440,1,0,56,1,0,3,65,3,0,66,231571,0,9,0,3,0,67,7,0,73,502,3,0,0,7,0,0,0,30,0,2,0,82,21,0,27,55,0,0,0
1822,8963,8963,0,0,0,33,22,2150301,0,19,62,67,1,78,0,0,0,67,0,686,60,12,62,66,0,0,0,68,10,0,54,31,65,69,7,0,64,68,223101,65,2027,62,65,60,0,0,68,68,62,0,186,0,0,18,61,57,151920,14,0,0,68,68,69,16392,2,80,0,2,0,0,78,0,231580,11,56,1,68,67,2,0,0,0,0,67,66,66,58,0,0,0,11,1,0,0,0,161337,1,0,14,1,0,2,65,2,0,82,231580,0,15,0,3,0,65,2,0,66,500,3,0,0,2,0,0,0,30,0,4,0,64,50,0,-1,58,0,0,3
21141,6540,6540,0,39,0,41,44,2150301,0,3,260,60,1,83,0,0,0,63,0,923,40,23,58,54,0,0,0,60,14,0,29,17,55,71,8,0,66,65,223101,64,2026,70,67,55,0,0,2009,69,83,0,175,3,0,27,81,2,151710,25,0,0,68,81,68,201326608,0,77,0,2,0,0,79,0,231582,14,41,1,62,42,1,0,0,0,0,73,83,59,63,0,0,0,8,9,0,0,0,160808,1,0,195,1,0,4,86,5,0,86,231582,0,11,0,2,128,66,2,0,68,502,4,0,0,2,0,0,0,4,0,3,0,83,39,0,-1,64,0,0,0
14071,25732,13280,14078,0,0,7,3,60201,0,0,243,62,1,67,0,0,0,49,0,293,71,-1,55,61,0,0,0,42,10,0,67,31,68,72,9,0,64,62,224001,44,2026,40,68,70,0,0,1503,68,79,0,174,3,0,7,64,113,151409,3,0,0,70,65,39,0,0,68,0,2,0,0,65,0,231588,15,68,1,67,40,2,0,0,0,0,58,75,59,62,0,0,2,13,3,0,0,0,160602,1,0,45,1,0,3,73,3,0,70,231588,0,15,0,1,0,42,4,0,71,501,3,0,0,4,0,0,0,30,0,2,0,77,66,0,-1,36,0,0,0
13664,10180,13641,13641,0,0,0,9,60201,0,6,253,72,1,75,0,0,0,66,0,683,80,-1,78,48,0,0,0,56,14,0,74,31,79,80,8,0,76,68,223101,60,2026,50,81,81,0,0,22,79,77,0,172,0,0,-1,64,44,150516,7,0,0,80,72,72,139264,0,70,1,2,0,0,76,0,231591,10,77,1,79,70,3,0,0,0,0,82,81,74,74,0,0,2,14,5,0,0,0,160969,0,0,45,2,0,2,81,2,0,77,231591,0,6,0,2,0,56,2,0,80,503,2,0,0,3,2,0,0,30,0,2,0,79,77,0,-1,51,0,0,6
476,6723,6722,6722,0,0,0,44,60201,0,3,243,62,1,70,0,0,0,68,0,115,33,-1,41,68,0,0,0,67,7,0,34,31,53,65,8,0,63,66,223101,53,2025,67,64,27,0,0,1509,65,66,0,182,3,0,-1,59,220,150275,25,0,0,64,57,68,0,0,70,0,2,0,0,66,0,231601,12,40,1,56,47,2,0,0,0,0,45,68,52,70,0,0,0,13,5,0,0,8,160974,1,0,45,1,0,3,69,2,0,60,231601,0,11,0,2,0,67,3,0,65,501,2,0,0,3,2,0,0,30,0,1,0,67,45,0,-1,54,0,0,0
24739,7135,7135,0,0,0,25,37,2150301,1,21,252,82,1,90,0,0,0,78,0,660,48,-1,76,74,0,0,0,78,7,0,35,31,78,79,12,0,72,78,223101,77,2027,74,82,45,0,0,528,81,88,0,172,3,0,12,62,79,151012,23,0,0,80,65,78,17105408,2,65,0,2,0,0,81,0,231612,9,42,2,80,70,2,3,0,0,0,69,79,78,63,0,0,0,10,4,0,0,0,160298,0,0,18,2,0,3,74,2,0,66,231612,0,13,0,2,0,76,3,0,79,503,3,0,0,3,0,0,0,30,0,2,0,84,32,0,-1,69,0,0,0
9088,24189,24189,0,23,0,41,30,70000,1,3,0,75,1,69,0,0,0,73,0,36,41,12,70,68,0,0,0,68,12,0,35,31,75,76,8,0,67,71,223101,69,2028,67,74,37,0,0,8,73,82,0,187,3,0,25,77,363,151622,16,0,0,76,80,77,71696896,0,80,0,2,0,0,59,0,231614,13,42,1,69,47,2,0,0,0,0,74,83,70,65,0,0,1,9,3,0,0,9,160967,1,0,21,1,0,4,84,3,0,90,231614,0,6,0,3,1024,69,3,0,75,502,4,0,0,3,2,0,0,30,0,5,0,82,41,0,27,64,0,0,6
15201,10900,10900,0,0,0,23,6,2150301,0,19,257,54,1,71,0,0,0,57,0,1061,55,-1,53,50,0,0,0,52,12,0,56,31,58,63,6,0,57,54,244101,56,2026,49,59,54,0,0,1530,60,82,0,179,3,0,12,64,109,151648,3,0,0,58,66,51,512,2,76,0,2,0,0,69,0,231615,8,55,1,54,49,1,0,0,0,0,66,77,55,55,0,0,2,13,4,0,0,8,161344,1,0,14,1,0,2,72,3,0,68,231615,0,14,0,1,512,50,6,0,62,502,4,0,0,6,1,9,0,30,0,2,0,80,56,0,-1,42,0,0,0
9088,25862,25862,0,0,0,0,42,60201,0,3,244,59,1,69,0,0,0,72,0,232,22,-1,48,52,0,0,0,57,6,0,26,31,64,69,8,0,69,63,223101,57,2025,69,68,20,0,0,1502,68,77,0,186,3,0,-1,75,48,149394,25,0,0,67,75,71,0,2,81,0,2,0,0,67,0,231624,14,29,1,66,39,2,0,0,0,0,74,75,59,64,0,0,0,9,3,0,0,0,160237,1,0,21,1,0,4,79,3,0,74,231624,0,7,0,2,0,66,3,0,69,502,3,0,0,3,0,0,0,30,0,5,0,76,29,0,-1,69,0,0,0
28845,25273,25273,0,0,0,41,42,70000,1,0,29,62,1,66,0,0,0,71,0,60,20,-1,48,72,0,0,0,69,11,0,19,31,51,78,9,64,70,67,220001,61,2028,80,76,19,0,0,1000,72,86,0,192,0,0,-1,90,119,151322,25,0,0,75,76,81,4587520,2,78,1,2,0,0,43,0,231627,13,30,2,72,45,2,3,0,0,88,42,80,60,74,0,0,0,9,9,0,0,22,160664,0,0,133,1,0,3,92,4,0,71,231627,0,11,0,2,0,76,10,0,77,502,2,0,0,9,0,0,0,30,0,4,0,83,37,0,-1,65,0,0,0
23869,19938,23864,23864,0,0,0,44,2150301,0,0,30,64,1,67,0,0,0,79,0,199,43,-1,52,75,0,0,0,74,12,0,39,31,69,78,6,0,74,75,224001,64,2027,76,72,35,0,0,1523,72,79,0,191,3,0,-1,85,63,151458,25,0,0,74,79,82,131072,0,86,1,2,0,0,64,0,231628,15,45,2,73,60,2,0,0,0,0,69,73,66,81,0,0,0,11,4,0,0,8,160287,0,0,45,1,0,3,92,2,0,74,231628,0,10,0,2,0,77,4,0,77,502,4,0,0,4,1,9,0,30,0,5,0,76,42,0,-1,78,0,0,0
13079,7582,7582,0,12,0,13,11,2150301,1,0,0,32,1,52,0,0,0,42,0,28,77,-1,63,44,0,0,0,31,10,0,78,31,37,79,9,0,71,65,220001,43,2027,30,52,76,0,0,1001,55,64,0,194,3,0,-1,87,66,151298,5,0,0,59,80,51,34816,0,92,1,2,0,0,33,0,231633,6,77,2,68,34,1,2,0,0,0,79,49,53,78,0,0,0,7,9,0,0,22,160642,0,0,18,1,0,3,82,2,0,67,231633,0,14,0,1,64,37,8,0,77,501,3,0,0,8,0,0,0,30,0,4,0,57,77,0,-1,48,0,0,0
28400,28907,28907,0,0,0,0,11,2150301,0,3,243,31,1,40,0,0,0,36,0,227,61,-1,53,36,0,0,0,33,7,0,61,31,34,64,8,0,60,60,232001,45,2025,30,47,61,0,0,1502,49,61,0,196,3,0,-1,86,46,149270,5,0,0,52,79,47,134275072,1,83,0,2,0,0,37,0,231634,13,61,1,57,33,1,0,0,0,0,77,41,47,62,0,0,0,11,3,0,0,0,160247,1,0,195,1,0,3,71,2,0,69,231634,0,12,0,1,1024,35,3,0,64,501,3,0,0,3,0,0,0,30,0,4,0,52,60,0,-1,28,0,0,3
13664,21946,21945,21945,25,0,30,29,2150301,0,5,38,69,1,57,0,0,0,68,0,188,32,25,73,68,0,0,0,68,6,0,36,31,76,70,12,0,58,66,224001,67,2028,70,70,27,0,4,12,69,59,0,172,3,0,12,56,45,151541,16,0,0,72,52,69,262177,0,75,0,2,0,0,73,0,231640,6,35,1,74,72,2,0,0,0,0,43,59,73,32,0,0,1,8,3,0,0,8,161336,1,0,45,1,0,3,47,2,0,53,231640,0,11,0,3,0,69,4,0,69,501,4,0,0,4,0,0,0,30,0,2,0,59,41,0,27,59,0,0,19
26633,2763,2763,0,0,0,42,44,1170502,0,0,27,54,1,71,0,0,0,82,0,194,23,-1,52,70,0,0,0,74,8,0,30,31,36,81,6,0,80,73,220001,64,2027,83,75,18,0,0,1023,76,76,0,189,3,0,-1,81,363,151149,25,0,0,82,77,80,169869312,0,77,0,2,0,0,66,0,231652,9,36,1,65,52,2,0,0,0,0,67,73,56,84,0,0,0,7,9,0,0,0,160620,1,0,110,1,0,3,90,3,0,73,231652,0,5,0,2,0,80,9,0,80,503,2,0,0,9,0,0,0,30,0,4,0,75,42,0,-1,76,0,0,0
6796,5235,6564,0,25,0,32,31,2150301,0,0,0,62,1,71,0,0,0,75,0,169,40,16,69,69,0,0,0,72,10,0,39,31,54,74,10,0,65,58,224001,80,2026,72,75,44,0,0,2504,73,69,0,174,3,0,12,67,110,149479,18,0,0,74,59,68,1638793,0,75,0,2,0,0,73,0,231667,15,46,1,74,77,3,0,0,0,0,53,68,70,48,0,0,0,9,3,0,0,0,160615,1,0,56,1,0,3,63,3,0,47,231667,0,7,0,3,0,69,5,0,74,501,3,0,0,5,0,0,0,30,0,2,0,69,56,0,-1,35,0,0,0
5811,6006,6006,0,0,0,11,7,60201,0,0,287,46,1,67,0,0,0,49,0,160,60,3,58,27,0,0,0,22,11,0,53,0,53,59,13,0,54,54,232001,45,2024,38,42,55,0,0,2027,50,71,0,178,3,0,5,64,2,149328,7,0,0,51,61,22,0,2,64,0,2,0,0,67,0,231674,6,56,1,59,40,1,0,0,0,0,60,69,53,51,0,0,2,12,1,0,0,0,159298,1,0,25,2,0,2,72,3,0,55,231674,0,13,0,1,1024,31,1,0,59,503,5,0,0,1,0,0,0,18,0,2,0,70,57,0,-1,25,0,0,0
18600,24075,24075,0,0,0,41,30,70000,0,13,0,80,1,79,0,0,0,81,0,240,29,-1,72,85,1,0,0,80,11,0,27,31,74,82,14,88,79,76,224001,77,2028,80,84,24,0,0,1016,82,91,0,186,1,0,25,65,74,151593,16,0,0,82,64,93,4521984,2,70,1,2,0,4,69,0,231677,15,33,3,78,75,4,2,0,0,0,52,87,76,71,0,0,1,6,9,0,0,8,158188,0,0,14,1,0,3,82,2,0,68,231677,0,7,0,3,0,83,8,0,81,501,2,0,0,7,0,16,0,30,0,327,15,89,30,0,27,73,1,0,0
30067,18428,18428,0,0,7,0,1,70000,1,5,0,13,1,32,0,0,0,9,0,123,11,-1,24,22,0,0,0,11,65,0,14,31,13,66,63,0,55,33,223101,24,2027,13,14,11,0,0,25,63,39,0,186,3,0,-1,49,245,151779,0,0,0,19,63,44,0,0,74,0,2,0,0,54,0,231681,59,37,1,21,11,0,0,0,0,0,18,36,59,12,0,0,1,59,2,0,0,0,161333,1,0,14,1,0,2,48,4,2,18,231681,0,63,0,0,0,59,2,0,63,501,2,0,0,2,1,0,0,30,0,5,0,65,10,0,-1,13,0,0,5
28149,12112,12112,0,0,5,0,1,70000,0,6,266,11,1,27,0,0,0,7,0,199,12,-1,31,11,0,0,0,8,64,0,6,31,10,67,63,0,54,41,223101,36,2025,9,7,14,0,0,25,63,33,0,192,3,0,-1,61,160,151359,0,0,0,11,60,44,0,0,80,0,2,0,0,22,0,231682,58,34,1,33,14,0,0,0,0,0,19,34,58,11,0,0,1,65,3,3,0,0,161333,1,0,195,1,0,2,56,5,3,25,231682,0,60,0,0,136,65,2,0,63,501,3,0,0,2,0,0,0,30,0,5,0,64,7,0,-1,8,0,0,6
24804,23102,23102,0,9,0,12,5,60201,1,0,29,58,1,66,0,0,0,60,0,71,73,7,57,56,0,0,0,53,11,0,70,31,66,75,10,0,70,63,220001,56,2026,41,70,70,0,0,1029,69,76,0,177,3,0,5,75,79,151818,3,0,0,69,74,57,45056,0,80,0,2,0,0,73,0,231685,10,72,1,66,35,2,0,0,0,0,72,71,61,64,0,0,2,10,9,0,0,0,161188,1,0,18,1,0,3,77,4,0,74,231685,0,6,0,1,0,48,8,0,72,503,2,0,0,8,0,0,0,30,0,3,0,74,74,0,-1,43,0,0,0
1021,16320,16320,0,0,141,0,1,2150301,0,0,254,13,1,60,0,0,0,4,0,239,14,-1,51,16,0,0,0,9,75,0,11,31,13,78,81,0,69,61,224001,56,2027,6,14,12,0,0,1030,81,45,0,196,3,0,-1,70,361,152042,0,0,0,10,76,52,268435456,0,90,0,2,0,0,53,0,231691,69,47,2,54,12,0,0,0,0,0,20,48,69,13,0,0,1,71,9,3,0,0,160174,1,0,18,1,0,3,67,4,3,40,231691,0,76,0,0,1025,71,7,0,76,501,2,0,0,7,0,0,0,30,0,4,0,75,20,0,-1,9,0,0,0
1553,2096,2096,0,13,0,12,11,60201,0,0,0,34,1,66,0,0,0,43,0,194,69,7,65,34,0,0,0,33,7,0,70,31,45,78,10,0,67,61,220001,41,2027,27,57,70,0,0,1021,61,70,0,176,0,0,3,70,63,152289,5,0,0,61,74,28,1152,0,71,0,2,0,0,71,0,231697,7,69,1,72,28,1,0,0,0,0,73,72,55,68,0,0,0,10,9,0,0,0,161342,1,0,56,1,0,4,76,4,0,82,231697,0,11,0,1,64,29,9,0,69,502,2,0,0,9,0,0,0,30,0,1,0,71,67,0,-1,23,0,0,0
14481,13984,13984,0,0,0,0,16,60201,0,0,243,42,1,57,0,0,0,47,0,293,63,-1,58,45,0,0,0,44,13,0,63,31,39,62,14,0,64,61,224001,55,2024,30,54,56,0,0,1501,59,54,0,175,3,0,-1,59,49,150264,10,0,0,63,59,60,0,0,72,0,2,0,0,72,0,231705,9,60,1,65,32,1,0,0,0,0,46,63,54,53,0,0,1,12,3,0,0,0,159691,1,0,56,1,0,3,59,3,0,68,231705,0,13,0,1,0,41,4,0,62,500,2,0,0,4,0,0,0,30,0,3,0,58,60,0,-1,35,0,0,0
4997,23608,4627,0,0,0,0,12,60201,0,0,259,30,1,50,0,0,0,21,0,65,66,-1,38,34,0,0,0,23,15,0,60,31,48,64,9,0,52,58,224001,32,2024,22,36,62,0,0,12,44,47,0,185,3,0,-1,74,224,150724,5,0,0,51,68,32,0,2,79,0,2,0,0,48,0,231711,8,64,1,56,25,1,0,0,0,0,62,47,44,69,0,0,0,14,8,0,0,8,161152,1,0,56,1,0,3,69,3,0,62,231711,0,13,0,1,0,25,5,0,63,501,2,0,0,5,2,9,0,30,0,5,0,47,65,0,-1,22,0,0,0
23686,4062,4062,0,0,28,0,1,2150301,0,6,252,15,1,37,0,0,0,9,0,1078,14,-1,23,14,0,0,0,5,68,0,17,31,12,72,68,0,63,55,223101,36,2025,7,11,12,0,0,1501,68,28,0,194,1,0,-1,78,57,151476,0,0,0,16,67,55,536870912,0,90,0,2,0,0,29,0,231720,73,29,1,30,13,0,0,0,0,0,27,30,73,14,0,0,1,65,3,1,0,0,160602,1,0,18,1,0,2,65,2,3,26,231720,0,67,0,0,1,65,3,0,68,500,2,0,0,3,0,0,0,30,0,5,0,68,10,0,-1,9,0,0,6
1592,13113,134,0,0,0,30,43,60201,0,3,238,70,1,72,0,0,0,71,0,77,32,27,60,74,0,0,0,68,10,0,38,31,62,69,7,8,60,68,224001,66,2027,68,66,29,0,1,529,67,83,0,189,3,0,16,73,51,151293,25,0,0,69,72,71,393217,2,81,0,2,0,0,62,0,231726,13,33,1,63,65,2,0,0,0,0,52,84,63,57,0,0,0,11,9,0,0,16,159198,1,0,39,1,0,4,79,3,0,83,231726,0,9,0,3,0,69,4,0,68,501,3,0,0,4,1,0,0,30,0,5,0,83,25,0,-1,60,0,0,0
9773,27589,6416,6417,25,0,41,43,60201,0,3,243,63,1,81,0,0,0,76,0,166,38,18,68,75,0,0,0,75,12,0,40,31,71,71,8,0,68,69,232001,67,2027,77,71,37,0,0,3,72,74,0,174,3,0,12,43,113,150926,25,0,0,70,51,69,65544,0,71,0,2,0,0,82,0,231733,9,41,1,72,73,2,0,0,0,0,40,81,70,68,0,0,0,9,9,0,0,0,160666,1,0,45,2,0,3,65,3,0,71,231733,0,8,0,2,0,74,4,0,71,501,3,0,0,4,0,0,0,30,0,2,0,77,36,0,-1,60,0,0,3
6813,5993,5993,0,0,0,19,14,120102,0,3,0,70,1,79,0,0,0,80,0,531,78,-1,81,71,0,0,0,76,7,0,81,31,68,81,8,0,78,76,122101,85,2024,77,79,69,0,1,7000,81,78,0,158,3,0,14,65,362,149954,10,0,1,84,71,75,4096,0,58,1,1,0,0,87,1,231736,16,76,3,84,67,2,4,0,0,0,72,80,79,56,0,0,1,15,4,0,0,16,160760,0,0,95,1,0,4,72,5,0,83,231736,0,12,0,2,128,76,3,0,81,502,3,0,0,4,0,0,0,30,0,8,0,79,80,0,-1,73,0,0,3
15189,6961,6961,0,0,0,42,41,60201,0,0,30,49,1,65,0,0,0,70,0,1,38,-1,40,60,0,0,0,63,7,0,44,31,47,73,5,0,67,67,220001,58,2027,72,73,23,0,0,1004,71,67,0,189,0,0,-1,91,119,151698,25,0,0,72,81,72,65536,0,68,1,2,0,0,67,0,231743,9,43,1,63,40,2,2,0,0,0,80,61,54,74,0,0,0,14,3,0,0,8,161029,0,0,14,2,0,2,86,3,0,62,231743,0,9,0,2,0,69,9,0,71,501,4,0,0,9,1,16,0,30,0,5,0,64,44,0,-1,64,1,0,0
16421,7512,7512,0,0,0,0,44,60201,0,0,38,45,1,71,0,0,0,69,0,110,38,-1,58,74,0,0,0,62,12,0,30,31,62,71,10,0,67,65,220001,66,2026,68,65,30,0,0,1038,66,76,0,185,3,0,-1,83,49,151533,25,0,0,66,78,74,0,1,81,0,2,0,0,67,0,231745,12,39,1,67,38,2,0,0,0,0,73,75,62,70,0,0,0,15,9,0,0,0,161029,1,0,7,1,0,3,85,4,0,72,231745,0,5,0,2,0,68,10,0,69,500,3,0,0,10,0,0,0,30,0,5,0,76,38,0,-1,59,0,0,0
16131,19195,19195,0,39,0,43,141,60201,0,0,0,80,1,93,0,0,0,93,0,227,34,-1,71,84,0,0,0,83,13,0,38,31,78,94,6,51,93,88,224001,83,2029,94,93,32,0,0,1016,92,97,0,182,3,0,27,77,119,152008,25,0,0,92,78,90,50724865,2,75,0,2,0,4194304,82,0,231747,7,36,5,86,69,4,3,0,0,102,64,97,80,73,0,0,1,5,9,0,0,8,161333,0,0,18,1,0,4,88,2,0,88,231747,0,11,0,4,64,90,7,0,91,502,3,0,1,7,0,0,0,30,0,343,13,97,26,0,-1,84,0,0,0
266,31658,266,0,25,0,33,31,2150301,0,0,16,74,1,92,0,0,0,69,0,157,55,14,65,55,0,0,0,68,11,0,58,31,67,75,10,0,68,71,223101,71,2027,64,77,47,0,0,2503,77,81,0,168,3,0,12,47,51,152195,18,0,0,73,56,66,327681,2,70,0,2,0,0,92,0,231777,13,53,1,72,69,2,0,0,0,0,52,83,70,50,0,0,0,12,4,0,0,0,161182,1,0,48,2,0,3,62,4,0,76,231777,0,11,0,2,0,65,2,0,72,501,3,0,0,2,0,0,0,30,0,8,0,82,51,0,-1,63,0,0,0
1571,31795,31795,0,0,0,0,43,2150301,0,6,243,64,1,75,0,0,0,75,0,65,11,-1,56,74,0,0,0,69,9,0,11,31,68,72,7,0,70,68,223101,67,2026,72,68,18,0,0,529,70,76,0,186,3,0,-1,75,119,150251,25,0,0,72,67,75,0,0,82,0,2,0,0,66,0,231786,7,19,1,69,49,2,0,0,0,0,42,73,65,70,0,0,0,12,1,0,0,0,160629,1,0,44,1,0,4,79,3,0,70,231786,0,8,0,1,0,72,2,0,72,501,4,0,0,2,0,0,0,30,0,5,0,75,15,0,-1,73,0,0,0
980,826,11956,0,0,0,14,20,60201,1,0,266,52,1,67,0,0,0,59,0,192,57,18,65,51,0,0,0,57,6,0,57,31,53,63,13,0,58,61,224001,63,2027,55,63,55,0,3,1503,64,65,0,176,0,0,10,62,81,150895,14,0,0,66,61,56,128,1,72,0,2,0,0,68,0,231801,11,56,1,65,56,1,0,0,0,0,41,67,61,62,0,0,0,10,3,0,0,8,159934,1,0,183,1,0,3,68,2,0,73,231801,0,13,0,2,0,56,5,0,63,501,3,0,0,5,0,0,0,30,0,2,0,66,54,0,-1,53,0,0,0
31190,931,30853,0,15,0,12,11,2150301,1,21,45,38,1,55,0,0,0,48,0,239,63,14,58,50,0,0,0,62,12,0,58,13,54,62,11,0,56,47,220001,40,2027,50,46,60,0,0,1036,51,44,0,184,3,0,10,79,1,150227,5,0,0,57,72,68,16384,0,71,0,2,0,0,54,0,231821,7,59,1,56,52,1,0,0,0,0,68,43,52,62,0,0,0,11,9,0,0,8,161365,1,0,183,1,0,2,68,2,0,63,231821,0,8,0,1,0,56,10,0,62,500,3,0,0,10,0,9,0,0,0,1,0,44,55,0,-1,53,0,0,0
14673,12326,12326,0,12,0,11,13,70000,0,3,254,37,1,63,0,0,0,36,0,635,68,-1,72,35,0,0,0,24,11,0,69,31,31,72,9,0,68,63,223101,35,2026,23,50,64,0,0,1541,59,42,0,190,3,0,-1,76,29,151816,5,0,0,67,72,46,128,0,81,0,2,0,0,61,0,231823,14,68,1,71,33,1,4,0,0,0,65,37,52,68,0,0,0,13,8,0,0,0,160444,0,0,34,2,0,3,67,3,0,70,231823,0,7,0,1,1024,29,2,0,68,501,2,0,0,2,2,0,0,30,0,5,0,40,67,0,-1,30,0,0,3
30470,15012,15012,0,26,0,43,30,60201,0,3,257,67,1,72,0,0,0,71,0,1076,31,12,65,65,0,0,0,69,14,0,29,31,68,73,12,0,68,72,220001,70,2025,68,76,26,16,0,1038,74,77,0,185,3,0,25,60,109,151843,16,0,0,75,59,69,131072,2,80,0,2,0,0,65,0,231826,10,31,1,69,51,3,0,0,0,0,50,78,67,65,0,0,1,10,9,0,1,6,160664,1,0,18,1,0,4,74,4,0,62,231826,0,8,0,3,0,68,9,0,72,502,3,0,0,9,0,9,0,30,0,5,0,77,23,0,27,66,0,0,21
9847,28300,28300,0,0,0,13,11,70000,0,1,259,40,1,32,0,0,0,29,0,189,71,-1,63,30,0,0,0,30,11,0,71,31,40,73,14,0,68,68,232001,40,2028,29,53,70,0,0,1526,54,53,0,198,3,0,-1,92,113,149881,5,0,0,61,83,45,134250640,0,94,0,2,0,0,39,0,231828,13,71,1,67,21,1,0,0,0,0,67,54,52,77,0,0,0,14,5,0,0,0,159329,1,0,13,1,0,2,86,3,0,78,231828,0,15,0,1,1024,33,2,0,73,501,3,0,0,2,0,0,0,30,0,5,0,53,70,0,-1,30,0,0,1
28149,12018,12018,0,0,0,0,44,60201,0,5,243,45,1,53,0,0,0,75,0,65,39,-1,63,82,0,0,0,62,5,0,25,31,51,71,15,0,72,76,232001,69,2026,74,61,29,0,0,4000,64,53,0,191,3,0,-1,86,34,150456,25,0,0,73,79,80,16,0,86,0,2,0,0,44,0,231835,9,39,1,71,59,1,4,0,0,0,83,39,64,76,0,0,0,13,8,0,0,0,160617,0,0,18,1,0,3,79,3,0,60,231835,0,6,0,1,64,73,2,0,71,502,4,0,0,2,2,0,0,30,0,5,0,47,39,0,-1,72,0,0,6
13843,15041,15041,0,0,0,30,39,1170502,0,5,27,82,1,84,0,0,0,72,0,57,36,-1,66,77,0,0,0,79,13,0,35,31,71,77,9,0,73,75,223101,72,2028,71,80,34,22,0,44,80,76,0,178,3,0,16,46,72,151860,27,0,0,80,55,77,51707908,2,68,0,2,0,0,83,0,231836,10,35,2,71,75,3,0,0,0,0,54,79,71,44,0,0,0,11,1,0,0,8,161020,1,0,46,1,0,3,63,4,0,72,231836,0,10,0,4,64,74,1,0,76,501,2,0,0,1,0,9,0,30,0,1,0,77,32,0,-1,76,0,0,5
19136,30257,30257,0,0,0,13,12,60201,0,19,0,65,1,62,0,0,0,56,0,118,79,-1,69,58,0,0,0,62,13,0,75,31,63,78,8,0,76,67,232001,60,2027,41,63,77,0,0,50,65,67,0,188,3,0,-1,82,160,151689,5,0,0,67,78,67,16384,0,85,0,2,0,0,55,0,231838,14,78,1,72,69,1,0,0,0,0,83,62,67,78,0,0,0,13,3,0,0,0,160788,1,0,4,2,0,2,77,2,0,67,231838,0,14,0,1,512,52,2,0,77,501,4,0,0,2,0,0,0,30,0,5,0,65,78,0,-1,34,0,0,3
28990,20658,20658,0,0,0,20,14,60201,0,19,0,66,1,74,0,0,0,66,0,195,61,-1,67,44,0,0,0,70,10,0,62,31,54,71,7,0,64,69,223101,66,2026,51,64,57,0,0,12,67,72,0,175,3,0,14,62,160,152038,10,0,0,68,68,68,2621504,1,69,0,2,0,0,78,0,231840,9,60,1,69,45,1,0,0,0,0,66,72,64,53,0,0,1,10,2,0,0,0,160263,1,0,4,1,0,3,66,3,0,81,231840,0,14,0,1,0,58,1,0,66,501,3,0,0,1,0,0,0,30,0,2,0,72,61,0,-1,44,0,0,3
19130,23519,23519,0,0,76,0,1,60201,0,6,289,14,1,29,0,0,0,6,0,690,10,-1,22,14,0,0,0,5,68,0,11,31,13,72,67,0,63,59,223101,50,2026,7,6,11,0,0,17,67,26,0,187,3,0,-1,57,51,151388,0,0,0,14,68,51,0,0,81,0,2,0,0,46,0,231841,68,36,1,15,12,0,0,0,0,0,18,43,68,11,0,0,1,69,1,3,0,0,161011,1,0,18,1,0,3,57,4,2,27,231841,0,68,0,0,1,69,2,0,68,501,3,0,0,2,0,0,0,30,0,5,0,68,15,0,-1,6,0,0,6
