firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,skinmakeup,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,teamid,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,accessorycolourcode2,facialhaircolorcode
Kenneth,,Dokken,30301,0,3,58,70260,0,673,0,232001,0,0,3501,183,5511,144632,0,75,0,2,0,70260,2,0,1456,1,0,0,0,1,36,0,0,0,2,5566,2,0,0,82,161166,0,3
Óskar Hrafn,,Thorvaldsson,30301,0,24,0,70294,0,167,0,223101,0,0,2019,181,5557,142821,0,75,0,2,0,70294,2,0,1463,1,0,0,0,1,24,0,0,0,2,5566,2,0,0,82,161151,0,24
Myung Bo,Hong Myung Bo,Hong,30301,0,0,0,138161,0,103,0,232001,0,0,538,182,5509,141105,0,73,0,2,0,138161,4,0,1473,3,1,0,0,1,167,0,0,0,4,5714,4,0,0,82,160048,0,0
Tae Ha,Park Tae Ha,Park,50101,0,0,0,250558,0,145,0,232001,0,0,552,177,5545,140846,0,75,0,2,0,250558,4,0,1474,3,1,0,0,1,167,0,0,0,4,5580,4,0,0,82,161134,0,0
,,,30301,0,0,0,63026,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1477,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Hak Bum,Kim Hak Bum,Kim,30301,0,0,0,249519,0,26,0,251101,0,0,501,174,5530,137835,0,75,0,2,0,249519,4,0,1478,9,1,0,0,1,167,0,0,0,4,5525,4,0,0,88,161124,0,21
,,,30301,0,8,0,267812,0,150,0,253101,0,0,52,170,5555,145139,0,75,0,2,0,26537,1,0,1480,1,0,0,0,0,14,0,0,0,1,5715,1,0,0,88,160474,0,6
Thomas,,Thomasberg,30301,0,6,287,41039,0,155,0,253101,0,0,2008,180,5511,143176,0,75,0,2,0,41039,1,0,1516,6,1,0,0,1,13,0,0,0,1,5506,1,0,0,82,159141,0,6
,,,50101,0,21,0,248947,0,0,0,232001,0,0,4011,181,5528,145139,0,75,0,2,0,26538,4,0,1530,2,0,0,0,0,18,0,0,0,4,5510,4,0,0,82,160851,0,9
John,,Caulfield,30301,0,24,287,249697,0,290,0,253101,0,0,41,180,5718,139520,0,75,0,2,0,249697,1,0,1571,3,1,0,0,1,25,0,0,0,1,5718,1,0,0,83,159923,0,21
Kevin,,Doherty,50101,0,23,287,265779,0,189,0,253101,0,0,2014,193,5527,145188,0,75,0,2,0,265779,2,0,1572,6,0,0,0,1,25,0,0,0,2,5510,2,0,0,85,160391,0,6
,,,30301,0,0,0,63027,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1629,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Alessandro,,Mangiarratti,30301,0,5,259,70508,0,43,0,232001,0,0,4021,182,5511,144607,0,75,0,2,0,70508,2,0,1704,1,0,0,0,1,47,0,0,0,2,5569,2,0,0,82,161089,0,5
Patrick,,Rahmen,30301,0,5,287,261702,0,114,0,253101,0,0,4006,183,5509,141155,0,75,0,2,0,261702,2,0,1713,4,0,0,0,1,47,0,0,0,2,5520,2,0,0,83,160967,0,23
,,,50101,0,6,243,251153,0,141,0,232001,0,0,1512,177,5531,145139,0,75,0,2,0,26541,3,3,1738,6,0,0,0,0,44,0,0,0,3,5569,3,0,0,81,160591,0,23
Pierpaolo,,Bisoli,30301,0,9,246,155207,0,26,0,253101,0,0,14,182,5511,140290,0,76,0,2,0,155207,2,0,1744,4,1,0,0,1,27,0,0,0,2,5506,2,0,0,83,161254,0,9
Osian,,Roberts,30301,0,8,287,72131,0,189,0,253101,0,0,2008,178,5557,139831,0,75,0,2,0,72131,3,0,1745,3,0,0,0,1,50,0,0,0,3,5510,3,0,0,83,161139,0,9
Davide,,Nicola,50101,0,1,255,137231,0,84,0,253101,0,0,30,177,5511,142587,0,78,0,2,0,137231,2,0,1746,1,1,0,0,1,27,0,0,0,2,5510,2,0,0,82,160803,0,9
Miron,,Muslic,50101,0,0,40,260437,0,172,0,232001,0,0,4002,184,5557,146067,0,75,0,2,0,260437,4,0,1750,3,1,0,0,1,4,0,0,0,4,5718,4,0,0,82,160682,0,23
Jakob,,Michelsen,30301,0,8,0,249625,0,92,0,253101,0,0,3503,174,5535,145353,0,75,0,2,0,249625,2,0,1756,10,0,0,0,1,13,0,0,0,2,5718,2,0,0,88,160429,0,8
Hans Erik,,Ødegaard,30301,0,2,259,260345,0,92,0,253101,0,0,69,180,5511,142908,0,75,0,2,0,260345,1,0,1757,10,0,0,0,1,36,0,0,0,1,5506,1,0,0,82,160056,0,6
Rasmus,,Bertelsen,1130201,1,5,287,250346,0,290,0,223101,0,0,37,176,5511,146530,0,75,0,2,0,250346,1,0,1786,1,0,0,0,1,13,0,0,0,1,5521,1,0,0,83,160867,0,27
Peter,,Pacult,30301,0,8,0,262605,0,150,0,253101,0,0,1548,182,5527,137710,0,75,0,2,0,262605,3,0,1787,3,1,0,0,1,4,0,0,0,3,5566,3,0,0,82,160059,0,0
Johannes Hoff,,Thorup,30301,0,2,0,273049,0,160,0,223101,0,0,4020,180,5557,148417,0,75,0,2,0,273049,2,0,1788,2,0,0,0,1,13,0,0,0,2,5718,2,0,0,82,160792,0,1
,,,30301,0,3,287,273650,0,65,0,232001,0,0,33,186,5511,145139,0,75,0,2,0,26541,2,3,1790,6,0,0,0,0,14,0,0,0,2,5520,2,0,0,85,160805,0,0
,,,50101,0,9,40,240199,0,292,0,251101,0,1,3509,183,5511,145139,0,78,0,2,0,26543,4,0,1792,7,1,0,300,0,95,0,0,0,4,5510,4,0,0,82,160791,0,8
,,,50101,0,6,243,274506,0,655,0,232001,0,0,58,175,5511,145139,0,75,0,2,0,26543,3,0,1793,7,0,0,0,0,45,0,0,0,3,5722,3,0,0,82,160980,0,0
,,,1150101,0,24,287,249119,0,122,0,253101,0,0,57,180,5530,145139,0,75,0,2,0,26539,1,0,1794,1,1,0,0,0,14,0,0,0,1,5526,1,0,0,82,161124,0,8
,,,1130201,0,6,251,71582,0,101,0,223101,0,0,1536,175,5555,145139,0,75,0,2,0,26543,1,0,1795,7,0,0,0,0,14,0,0,0,1,5551,1,0,0,82,161219,0,5
,,,50101,0,0,247,251204,0,0,0,244101,0,0,1007,190,5511,145139,0,75,0,2,0,26545,6,0,1796,9,0,0,0,1,7,0,0,1,6,5520,6,0,0,85,160585,0,0
,,,1150101,0,15,0,250542,0,92,0,253101,0,1,1546,170,5509,145139,0,75,0,2,0,26539,2,0,1797,1,1,0,300,0,42,0,0,0,2,5582,2,0,0,89,161258,0,4
,,,30301,0,5,287,278890,0,231,0,232001,0,0,30,194,5511,145139,0,75,0,2,0,26541,2,3,1798,6,0,0,0,0,14,0,0,0,2,5510,2,0,0,85,161075,0,20
Oliver,,Glasner,1130201,0,19,0,152260,0,140,0,253101,0,0,2019,181,5558,143128,0,72,0,2,0,152260,1,0,1799,1,0,0,0,1,4,0,0,0,1,5520,1,0,0,82,161201,0,2
,,,30301,0,9,0,53796,0,150,0,253101,0,0,3510,173,5511,145139,0,65,0,2,0,26539,2,0,1800,1,0,0,0,0,14,0,0,0,2,5520,2,0,0,88,158659,0,1
,,,50101,0,24,287,150729,0,65,0,253101,0,0,3513,177,5557,145139,0,72,0,2,0,26537,2,0,1801,1,1,0,0,0,14,0,0,0,2,5520,2,0,0,82,160396,0,23
,,,30301,0,3,243,255983,0,199,0,232001,0,0,2019,178,5511,145139,0,75,0,2,0,26541,1,3,1802,6,0,0,0,0,14,0,0,0,1,5504,1,0,0,82,161278,0,20
,,,30301,0,3,259,275200,0,77,0,232001,0,0,29,180,5511,145139,0,75,0,2,0,26541,2,3,1803,6,0,0,0,0,14,0,0,0,2,5713,2,0,0,82,160894,0,20
,,,50101,0,8,243,101999,0,289,0,253101,0,0,2016,178,5529,145139,0,76,0,2,0,26541,2,3,1804,6,0,0,0,0,42,0,0,0,2,5504,2,0,0,82,161095,0,24
,,,30301,0,8,287,5534,0,290,0,253101,0,0,30,180,5510,145139,0,72,0,2,0,26544,2,0,1805,9,0,0,0,0,18,0,0,0,2,5728,2,0,0,82,161224,0,6
,,,1130201,0,9,246,265778,0,65,0,232001,0,0,42,183,5509,145139,0,75,0,2,0,26543,2,0,1806,7,0,0,0,0,14,0,0,0,2,5713,2,0,0,82,161138,0,0
,,,30301,0,19,287,278857,0,666,0,223101,0,0,10,184,5511,145139,0,75,0,2,0,26543,2,0,1807,7,0,0,0,0,21,0,0,0,2,5510,2,0,0,82,161071,0,5
Roberto,,De Zerbi,50101,0,0,245,157767,0,63,0,251101,0,0,2017,175,5707,144871,0,66,1,2,0,157767,4,4,1808,3,1,0,0,0,27,0,0,0,4,5707,4,0,0,81,160681,0,9
,,,50101,0,0,287,275884,0,114,0,232001,0,0,3512,177,5511,145139,0,75,0,2,0,26543,2,0,1809,7,0,0,0,0,45,0,0,0,2,5510,2,0,0,81,160950,0,21
,,,50101,0,9,0,250198,0,632,0,253101,0,0,1521,183,5511,145139,0,75,0,2,0,26543,2,0,1814,7,0,0,0,0,18,0,0,0,2,5510,2,0,0,82,159506,0,0
,,,1150101,0,24,255,250244,0,150,0,253101,0,1,2516,173,5511,145139,0,75,0,2,0,26537,1,0,1815,1,0,0,300,0,18,0,0,0,1,5567,1,0,0,88,158838,0,23
,,,30301,0,0,27,8753,0,25,0,240201,0,0,1024,177,5557,145139,0,71,0,2,0,26545,9,2,1816,9,0,0,0,0,136,0,0,0,9,5565,9,0,0,82,160967,0,0
,,,50101,0,24,0,250197,0,78,0,253101,0,0,2512,177,5556,145139,0,75,0,2,0,26539,1,0,1819,1,0,0,0,0,18,0,0,0,1,5567,1,0,0,81,160207,0,0
,,,1130201,0,0,29,276563,0,117,0,232001,0,0,2015,188,5520,145139,0,75,0,2,0,26543,2,0,1824,7,0,0,0,0,21,0,0,0,2,5566,2,0,0,84,160967,0,0
,,,30301,0,0,0,63008,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1826,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,1150101,0,19,255,257394,0,693,0,253101,0,0,40,185,5520,145139,0,75,0,2,0,26540,1,3,1831,1,0,0,0,0,21,0,0,0,1,5569,1,0,0,85,161104,0,19
,,,30301,0,23,38,256011,0,181,0,223101,0,0,1526,183,5509,145139,0,75,0,2,0,26541,2,3,1832,6,0,0,0,0,21,0,0,0,2,5522,2,0,0,82,159879,0,23
Andrea,,Pirlo,30301,0,6,289,257947,0,32,0,232001,0,0,3,177,5558,144853,0,75,1,2,0,7763,2,3,1837,3,0,0,0,0,27,0,0,1,3,5510,2,0,0,82,160963,0,3
Claudio,,Ranieri,50101,0,24,0,273045,0,290,0,253101,0,1,539,182,5529,134770,0,75,1,2,0,232301,3,0,1842,9,0,0,300,0,27,0,0,0,3,5524,3,0,0,85,160785,0,9
Michele,,Mignani,30301,0,3,0,113185,0,195,0,253101,0,0,34,181,5584,142278,0,68,0,2,0,113185,1,0,1843,5,0,0,0,1,27,0,0,0,1,5713,1,0,0,82,161244,0,6
Federico,,Giampaolo,30301,0,8,266,71995,0,26,0,251101,0,0,3510,175,5707,141489,0,75,0,2,0,71995,4,0,1848,5,0,0,0,1,27,0,0,0,4,5707,4,0,0,82,161256,0,8
Felipe,,Miñambres,50101,0,9,287,271998,0,182,0,253101,0,0,43,176,5580,139720,0,75,0,2,0,271998,2,0,1853,9,0,0,0,1,45,0,0,0,2,5534,2,0,0,82,161200,0,23
Alberto,Alberto González,González Fernández,30301,0,0,0,71745,0,37,0,232001,0,0,2017,173,5725,144872,0,75,0,2,0,71745,1,0,1854,9,0,0,0,1,45,0,0,0,1,5713,1,0,0,88,161237,0,0
José,José Bordalás,Bordalás Jiménez,50101,0,22,252,249735,0,635,0,232001,0,1,34,180,5509,139300,0,75,0,2,0,249735,2,0,1860,9,0,0,300,1,45,0,0,0,2,5508,2,0,0,82,160904,0,0
José,Pepe Mel,Mel Pérez,30301,0,9,0,249739,0,0,0,253101,0,0,4005,179,5530,138929,0,75,0,2,0,249739,3,0,1861,3,1,0,0,1,45,0,0,0,3,5565,3,0,0,82,161223,0,6
Ludovic,,Magnin,30301,0,15,243,45517,0,92,0,232001,0,0,1517,185,5555,144824,0,80,0,2,0,45517,2,0,1862,1,1,0,0,1,47,0,0,0,2,5522,2,0,0,86,160563,0,15
,,,30301,0,0,0,63017,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1867,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Gonçalo,,Feio,30301,0,0,30,71955,0,176,0,232001,0,0,52,174,5509,148749,0,75,0,2,0,71955,2,0,1871,3,1,0,0,1,38,0,0,0,2,5508,2,0,0,88,161251,0,0
Dejan,,Stanković,1130201,0,23,289,271966,0,26,0,232001,0,0,3516,181,5718,144603,0,75,0,2,0,271966,3,0,1874,9,1,0,0,1,51,0,0,0,3,5713,3,0,0,83,161032,0,23
Martín,,Demichelis,1130201,0,23,252,272362,0,245,0,232001,0,0,1524,184,5511,145434,0,75,0,2,0,134979,4,0,1876,9,0,0,0,0,52,0,0,0,3,5525,4,0,0,82,160740,0,9
Diego Hernán,,Martínez,50101,0,6,0,257048,0,84,0,232001,0,0,4008,175,5527,144669,0,75,0,2,0,257048,3,0,1877,9,0,0,0,1,52,0,0,0,3,5506,3,0,0,81,161151,0,3
Fatih,,Terim,50101,0,9,0,183635,0,297,0,251101,0,0,1501,172,5532,135465,0,75,0,2,0,183635,4,0,1884,3,1,0,0,1,48,0,0,0,4,5507,4,0,0,87,161146,0,0
Marco,,Rossi,1150101,0,9,28,249995,0,0,0,253101,0,0,33,185,5540,139488,0,75,0,2,0,249995,2,0,1886,3,0,0,0,1,27,0,0,0,2,5517,2,0,0,85,159129,0,9
Álvaro Adriano,Álvaro Pacheco,Teixeira Pacheco,30301,0,24,244,262409,0,310,0,251101,0,0,1502,180,5511,141968,0,75,0,2,0,262409,4,0,1887,6,1,0,0,1,38,0,0,0,4,5566,4,0,0,82,160955,0,24
Vítor Fernando,Vítor Campelos,Carvalho Campelos,1130201,0,24,0,250664,0,293,0,232001,0,0,4018,180,5527,143384,0,75,0,2,0,250664,4,0,1888,6,0,0,0,1,38,0,0,0,4,5715,4,0,0,83,160097,0,22
,,,30301,0,0,0,63014,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1891,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Rui Pedro,Rui Duarte,Duarte,30301,0,20,246,71842,0,26,0,232001,0,0,1502,173,5510,144608,0,75,0,2,0,71842,3,0,1896,9,0,0,0,1,38,0,0,0,3,5728,3,0,0,87,161244,0,21
Ricardo Filipe,Ricardo Paiva,Correia de Paiva,30301,0,23,45,279936,0,284,0,253101,0,0,2021,178,5510,145224,0,75,0,2,0,279936,2,0,1898,9,0,0,0,1,38,0,0,0,2,5717,2,0,0,82,161148,0,23
Tiago Manuel,Tiago Aguiar,Valtelhas de Aguiar,1130201,0,6,259,277338,0,117,0,232001,0,0,21,180,5511,148312,0,75,0,2,0,277338,3,0,1900,1,0,0,0,1,38,0,0,0,3,5729,3,0,0,81,160967,0,21
,,,1150101,0,24,0,250428,0,150,0,253101,0,0,3500,182,5555,145139,0,75,0,2,0,26539,3,0,1903,1,0,0,0,0,34,0,0,0,3,5500,3,0,0,83,161034,0,5
,,,30301,0,0,0,63012,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1904,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,23,287,249554,0,242,0,253101,0,0,2516,181,5527,145139,0,75,0,2,0,26545,7,2,1905,9,0,0,0,0,34,0,0,0,7,5718,7,0,0,82,160967,0,0
,,,50101,0,21,0,70512,0,294,0,232001,0,0,1502,176,5509,145139,0,75,0,2,0,26540,3,3,1906,1,0,0,0,0,7,0,0,0,3,5504,3,0,0,82,161167,0,0
,,,1130201,0,6,287,256493,0,43,0,232001,0,0,14,185,5550,145139,0,75,0,2,0,26538,2,0,1907,2,0,0,0,0,34,0,0,0,2,5506,2,0,0,86,160493,0,6
,,,1130201,0,3,243,254511,0,0,0,253101,0,0,3500,180,5509,145139,0,75,0,2,0,26544,1,0,1908,9,0,0,0,0,34,0,0,0,1,5718,1,0,0,82,160967,0,9
,,,30301,0,8,0,263729,0,221,0,232001,0,0,1512,186,5555,145139,0,75,0,2,0,26543,2,0,1910,7,0,0,0,0,34,0,0,0,2,5566,2,0,0,84,159843,0,0
,,,30301,0,24,254,262475,0,230,0,232001,0,0,2508,187,5509,145139,0,75,0,2,0,26541,1,3,1913,6,0,0,0,0,34,0,0,0,1,5504,1,0,0,84,160602,0,9
,,,30301,0,9,287,249706,0,0,0,253101,0,0,2006,175,5509,145139,0,75,0,2,0,26538,1,0,1914,2,0,0,0,0,34,0,0,0,1,5508,1,0,0,82,160967,0,1
,,,30301,0,4,243,273009,0,0,0,232001,0,0,3516,174,5557,145139,0,75,0,2,0,26544,1,0,1915,9,0,0,0,0,34,0,0,0,1,5565,1,0,0,88,160787,0,19
,,,30301,0,6,246,266271,0,43,0,232001,0,0,2517,171,5529,145139,0,75,0,2,0,26544,2,0,1917,9,0,0,0,0,42,0,0,0,2,5718,2,0,0,87,160813,0,3
,,,30301,0,4,287,264197,0,114,0,232001,0,0,2016,182,5511,145139,0,75,0,2,0,26541,1,3,1919,6,0,0,0,0,14,0,0,0,1,5726,1,0,0,81,161096,0,6
,,,1130201,0,6,243,102001,0,283,0,232001,0,0,2010,185,5509,145139,0,74,0,2,0,26541,2,3,1923,6,0,0,0,0,50,0,0,0,2,5566,2,0,0,84,160741,0,5
,,,30301,0,0,0,63003,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1924,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
Thomas,,Frank,50101,0,6,0,250581,0,9,0,253101,0,0,2004,182,5511,142805,0,75,1,2,0,250581,2,0,1925,5,0,0,0,0,13,0,0,0,3,5520,2,0,0,81,159248,0,3
,,,30301,0,9,287,256437,0,114,0,232001,0,0,2501,175,5511,145139,0,75,0,2,0,26539,3,0,1926,1,1,0,0,0,14,0,0,0,3,5510,3,0,0,82,160928,0,1
,,,30301,0,0,266,53016,0,0,0,240201,0,0,1004,188,5510,145139,0,96,0,2,0,26545,9,2,1928,9,0,0,0,0,82,0,0,0,9,5566,9,0,0,86,161194,0,23
,,,30301,0,0,0,63005,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,26537,2,0,1929,1,1,0,0,0,14,0,0,0,2,5500,1,0,0,86,159325,0,0
,,,30301,0,19,243,261049,0,140,0,253101,0,0,1553,173,5511,145139,0,75,0,2,0,26540,1,3,1930,1,0,0,0,0,195,0,0,0,1,5725,1,0,0,88,160096,0,6
,,,30301,0,6,287,19103,0,161,0,253101,0,0,2009,185,5511,145139,0,76,0,2,0,26541,3,3,1931,6,0,0,0,0,14,0,0,0,3,5506,3,0,0,85,160361,0,6
,,,30301,0,0,0,72065,0,16,0,223101,0,0,1,180,5500,145139,0,75,0,0,0,72065,2,0,1932,1,1,0,0,1,14,0,0,0,2,5500,1,0,0,83,161263,0,0
,,,30301,0,3,287,271964,0,641,0,232001,0,0,5,176,5510,145139,0,75,0,2,0,26543,2,0,1933,7,1,0,0,0,14,0,0,0,2,5566,2,0,0,81,160838,0,6
,,,30301,1,3,245,273115,0,164,0,223101,0,0,68,188,5511,145139,0,75,0,2,0,26541,2,3,1934,6,1,0,0,0,25,0,0,0,2,5510,2,0,0,85,161165,0,3
,,,1150101,0,0,289,249189,0,119,0,232001,0,0,33,175,5511,145139,0,75,0,2,0,26543,2,0,1935,7,1,0,0,0,14,0,0,0,2,5510,2,0,0,81,161154,0,0
,,,30301,0,6,243,53746,0,166,0,232001,0,0,17,178,5543,145139,0,76,0,2,0,26541,2,3,1936,6,1,0,0,0,14,0,0,0,2,5504,2,0,0,82,161057,0,12
,,,30301,0,3,287,70181,0,172,0,232001,0,0,58,179,5511,145139,0,75,0,2,0,26540,2,3,1937,1,0,0,0,0,14,0,0,0,2,5718,2,0,0,82,161168,0,0
,,,30301,0,8,0,19321,0,221,0,253101,0,0,1556,178,5511,145139,0,66,0,2,0,26540,1,3,1938,1,1,0,0,0,42,0,0,0,1,5707,1,0,0,83,160789,0,9
,,,50101,0,8,287,140975,0,65,0,253101,0,0,9,185,5556,145139,0,73,0,2,0,26540,2,3,1939,1,0,0,0,0,35,0,0,0,2,5720,2,0,0,85,161284,0,0
,,,30301,0,3,287,151182,0,75,0,253101,0,0,57,175,5511,145139,0,75,0,2,0,26539,3,0,1940,1,1,0,0,0,14,0,0,0,3,5510,3,0,0,82,160000,0,3
Andoni,Iraola,Iraola Sagarna,50101,0,0,287,251637,0,160,0,232001,0,0,3,182,5520,145983,0,75,0,2,0,251637,2,4,1943,7,0,0,0,0,45,0,0,0,3,5718,2,0,0,82,161028,0,0
,,,30301,0,1,259,53585,0,65,0,253101,0,0,1522,183,5511,145139,0,80,0,2,0,26539,2,0,1944,1,0,0,0,0,14,0,0,0,2,5510,2,0,0,82,161214,0,1
,,,30301,0,19,0,250311,0,642,0,253101,0,0,3516,183,5558,145139,0,75,0,2,0,26539,2,0,1947,1,1,0,0,0,14,0,0,0,2,5713,2,0,0,82,160237,0,0
,,,30301,0,3,259,249239,0,137,0,232001,0,0,47,180,5511,145139,0,75,0,2,0,26541,2,3,1951,6,0,0,0,0,14,0,0,0,2,5507,2,0,0,81,161105,0,3
,,,30301,0,0,243,270334,0,239,0,244101,0,0,1031,178,5529,145139,0,75,0,2,0,26545,6,2,1952,9,0,0,0,0,14,0,0,0,6,5718,6,0,0,81,160727,0,0
,,,30301,0,6,0,119834,0,284,0,253101,0,0,2016,175,5557,145139,0,72,0,2,0,26539,2,0,1958,1,1,0,0,0,14,0,0,0,2,5713,2,0,0,83,160488,0,6
,,,30301,0,0,243,249959,0,0,0,253101,0,0,22,178,5509,145139,0,75,0,2,0,26538,2,0,1960,2,1,0,0,0,14,0,0,0,2,5718,2,0,0,82,161155,0,0
,,,1130201,0,0,289,249337,0,186,0,253101,0,0,1535,184,5511,145139,0,75,0,2,0,26543,3,0,1961,7,1,0,0,0,48,0,0,0,3,5510,3,0,0,82,160939,0,23
,,,30301,0,6,287,188200,0,129,0,232001,0,0,2008,180,5511,145139,0,70,0,2,0,26543,2,0,1962,7,0,0,0,0,14,0,0,0,2,5718,2,0,0,82,161120,0,3
Mauricio,,Pellegrino,50101,0,23,287,10974,0,93,0,232001,0,0,1537,193,5520,142070,0,84,1,2,0,10974,4,0,1968,3,0,0,0,0,52,0,0,0,4,5522,4,0,0,85,161174,0,23
Alexander,,Blessin,30301,0,9,287,256828,0,291,0,232001,0,0,2508,191,5553,142671,0,75,0,2,0,256828,3,0,2014,1,0,0,0,1,21,0,0,0,3,5522,3,0,0,85,160439,0,3
Markus,,Schopp,30301,0,8,259,10059,0,205,0,253101,0,0,1553,188,5509,142941,0,82,0,2,0,10059,2,0,2017,2,1,0,0,1,4,0,0,0,2,5522,2,0,0,85,160756,0,8
Mikkjal,,Thomassen,30301,0,6,0,70772,0,176,0,232001,0,0,58,180,5557,143630,0,75,0,2,0,70772,2,0,2041,6,0,0,0,1,16,0,0,0,2,5523,2,0,0,82,160786,0,6
Jung Yong,Chung Jung Yong,Chung,30301,0,9,0,254575,0,111,0,251101,0,0,517,183,5517,141153,0,75,0,2,0,254575,4,0,2055,3,0,0,0,1,167,0,0,0,4,5569,4,0,0,82,160967,0,0
Chang Hyun,Park Chang Hyun,Park,30301,0,22,0,72068,0,93,0,232001,0,0,557,178,5545,140125,0,75,0,2,0,72068,4,0,2056,9,1,0,0,1,167,0,0,0,4,5713,4,0,0,83,161264,0,0
Vasco César,Vasco Seabra,Freire de Seabra,1130201,0,5,287,250641,0,192,0,232001,0,0,8,186,5557,146433,0,75,0,2,0,250641,1,0,10020,1,0,0,0,1,38,0,0,0,1,5520,1,0,0,85,161053,0,6
,,,1130201,0,5,42,254885,0,114,0,232001,0,0,1554,198,5509,145139,0,75,0,2,0,26540,4,3,10029,1,0,0,0,0,95,0,0,0,4,5522,4,0,0,84,160824,0,24
,,,30301,0,4,287,249957,0,39,0,232001,0,0,2515,178,5552,145139,0,75,0,2,0,26541,2,3,10030,6,1,0,0,0,21,0,0,0,2,5522,2,0,0,82,160237,0,6
Mattia,,Croci-Torti,30301,0,9,0,264598,0,310,0,232001,0,0,1554,178,5557,145910,0,75,0,2,0,264598,2,0,10032,5,0,0,0,1,47,0,0,0,2,5521,2,0,0,82,160318,0,9
Jon Andoni,Jon Bolo,Pérez Alonso,30301,0,9,58,252808,0,189,0,232001,0,1,1532,186,5511,142952,0,75,0,2,0,252808,2,0,10846,3,0,0,300,1,45,0,0,0,2,5534,2,0,0,85,160967,0,9
David,,Nielsen,50101,1,0,40,101981,0,206,0,224001,0,0,5003,183,5511,143954,0,75,0,2,0,101981,6,0,15001,9,1,0,0,1,13,0,0,0,6,5520,6,0,0,82,161215,0,0
Joachim,,Standfest,30301,0,6,259,275830,0,177,0,232001,0,0,34,180,5510,145230,0,75,0,2,0,275830,2,0,15009,9,0,0,0,1,4,0,0,0,2,5565,2,0,0,82,160949,0,23
,,,30301,0,23,40,70075,0,284,0,232001,0,0,33,178,5509,145139,0,75,0,2,0,26543,2,0,15015,7,0,0,0,0,35,0,0,0,2,5507,2,0,0,82,161161,0,23
Thomas,,Silberberger,1150101,0,9,0,251657,0,321,0,253101,0,0,4022,182,5509,142677,0,75,0,2,0,251657,2,0,15040,2,1,0,0,1,4,0,0,0,2,5522,2,0,0,82,157315,0,1
,,,30301,0,24,0,250173,0,218,0,253101,0,1,2031,185,5547,145139,0,75,0,2,0,26537,2,0,15048,1,0,0,300,0,14,0,0,0,2,5523,2,0,0,85,161038,0,9
Freyr,,Alexandersson,30301,0,19,289,269393,0,135,0,232001,0,0,48,180,5558,146132,0,75,0,2,0,269393,2,0,100081,3,0,0,0,1,24,0,0,0,2,5520,2,0,0,82,160237,0,6
Óscar,Óscar García,García Junyent,30301,0,9,16,250213,0,284,0,232001,0,0,69,184,5557,142639,0,75,0,2,0,250213,4,0,100087,3,0,0,0,1,45,0,0,0,4,5533,4,0,0,83,160229,0,9
Ricardo Manuel,Sá Pinto,Silva Sá Pinto,50101,0,6,0,250380,0,32,0,232001,0,0,1506,178,5509,142441,0,75,0,2,0,250380,4,0,100135,5,1,0,0,1,38,0,0,0,4,5523,4,0,0,81,160944,0,0
Ossi,,Virta,30301,0,4,0,70313,0,218,0,232001,0,0,4013,181,5548,148192,0,75,0,2,0,70313,2,0,100325,1,0,0,0,1,17,0,0,0,2,5569,2,0,0,82,161162,0,4
,,,30301,0,19,0,17455,0,290,0,253101,0,0,2,190,5511,145139,0,83,0,2,0,26544,1,0,100409,9,0,0,0,0,13,0,0,0,1,5506,1,0,0,84,159996,0,1
,,,30301,0,8,287,250365,0,154,0,253101,0,0,1520,176,5543,145139,0,75,0,2,0,26537,2,0,100632,1,0,0,0,0,34,0,0,0,2,5717,2,0,0,82,160602,0,23
,,,30301,0,21,287,249343,0,182,0,232001,0,0,3508,191,5547,145139,0,75,0,2,0,26543,3,0,100634,7,0,0,0,0,34,0,0,0,3,5508,3,0,0,85,161152,0,0
