firstnameid,lastnameid,playerjerseynameid,commonnameid,role3,gkglovetypecode,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
17601,19119,19119,0,0,0,0,38,1150101,0,1,27,82,1,90,0,0,0,74,0,36,36,-1,66,77,0,0,0,83,13,0,35,17,73,80,9,0,73,75,223101,72,2028,72,80,34,22,0,44,82,82,0,178,3,0,-1,52,1,151860,27,0,0,82,61,77,51707908,2,68,0,2,0,0,88,0,231836,10,35,2,72,75,4,0,0,0,0,54,84,72,44,0,0,0,11,1,0,0,8,161020,1,0,46,1,0,3,68,4,0,83,231836,0,10,0,4,64,76,1,0,77,501,2,0,0,1,0,9,0,15,0,1,0,83,32,0,16,76,0,0,1
24564,39507,39507,0,0,0,0,12,30301,0,19,0,65,1,62,0,0,0,56,0,77,75,-1,69,58,0,0,0,62,13,0,71,31,63,80,8,0,74,67,223101,60,2027,41,63,77,0,0,4013,64,68,0,188,3,0,7,82,160,151689,5,0,0,67,79,67,16384,0,85,0,2,0,0,55,0,231838,14,75,1,72,69,1,0,0,0,0,79,62,67,78,0,0,0,13,3,0,0,0,160788,1,0,4,2,0,2,77,2,0,72,231838,0,14,0,1,512,52,2,0,76,501,4,0,0,2,0,0,0,30,0,5,0,65,76,0,-1,34,0,0,3
37845,26549,26549,0,0,0,0,14,30301,0,19,0,66,1,74,0,0,0,66,0,195,63,-1,68,44,0,0,0,70,10,0,66,20,54,73,7,0,68,69,223101,69,2025,51,64,58,0,0,12,68,69,0,175,3,0,14,62,0,152038,10,0,0,69,68,68,2621504,1,69,0,2,0,0,78,0,231840,9,62,1,70,45,1,0,0,0,0,68,72,65,53,0,0,1,10,2,0,0,0,160263,1,0,4,1,0,3,66,3,0,81,231840,0,14,0,1,0,58,1,0,68,500,3,0,0,1,0,0,0,0,0,2,0,70,64,0,-1,44,0,0,3
24558,30323,30323,0,0,76,0,1,30301,0,6,289,14,1,29,0,0,0,6,0,690,10,-1,22,14,0,0,0,5,68,0,11,13,13,72,67,0,63,59,223101,50,2026,7,6,11,0,0,17,67,26,0,187,3,0,-1,57,1,151388,0,0,0,14,68,51,0,0,81,0,2,0,0,46,0,231841,68,36,1,15,12,0,0,0,0,0,18,43,68,11,0,0,1,69,1,3,0,0,161011,1,0,18,1,0,3,57,4,2,27,231841,0,68,0,0,1,69,2,0,68,500,3,0,0,2,0,0,0,0,0,5,0,68,15,0,-1,6,0,0,6
30540,4928,4928,0,0,0,0,27,30301,0,3,243,64,1,65,0,0,0,68,0,65,63,-1,72,70,0,0,0,61,13,0,53,8,68,70,7,0,64,66,223101,71,2024,63,72,54,0,0,2019,70,52,0,174,0,0,14,72,2,151365,16,0,0,70,71,61,65536,2,75,0,2,0,0,73,0,231848,8,56,1,74,69,2,0,0,0,0,62,60,71,50,0,0,1,5,9,0,0,0,159873,1,0,18,1,0,4,65,2,0,76,231848,0,9,0,2,0,63,2,0,69,501,2,0,0,2,0,0,0,8,0,2,0,56,54,0,27,60,0,0,3
5095,13656,5101,5101,0,0,0,3,30301,0,19,259,75,1,62,0,0,0,42,0,693,58,-1,42,38,0,0,0,55,13,0,61,0,68,65,12,0,62,55,224001,38,2024,43,51,62,0,0,1524,55,72,0,178,3,0,2,62,1,150879,3,0,0,58,64,68,8,0,70,0,2,0,0,65,0,231854,13,61,1,50,76,1,0,0,0,0,60,58,53,64,0,0,2,12,1,0,0,9,160602,1,0,45,1,0,3,66,2,0,71,231854,0,12,0,2,0,50,4,0,64,501,3,0,0,4,0,0,0,15,0,2,0,66,64,0,-1,43,0,0,19
41187,36347,115,41204,0,0,0,5,1130201,0,0,254,72,1,84,0,0,0,69,0,57,66,-1,64,62,0,0,0,66,13,0,67,17,72,73,7,0,66,66,224001,69,2024,64,69,68,0,0,15,71,82,0,174,0,0,-1,61,2,151125,3,0,0,70,69,70,8396808,0,69,0,2,0,0,84,0,231856,10,65,1,67,73,2,0,0,0,0,63,79,69,55,0,0,2,7,9,0,0,0,159506,1,0,45,1,0,4,71,3,0,91,231856,0,9,0,2,0,64,4,0,72,502,4,0,0,4,0,0,0,4,0,2,0,81,64,0,2,38,0,0,0
24309,35144,35144,0,0,4,0,1,30301,0,5,38,12,1,29,0,0,0,18,0,232,10,-1,20,12,0,0,0,17,59,0,18,15,13,63,60,0,53,36,223101,25,2025,15,13,10,0,0,2007,60,31,0,188,3,0,-1,59,1,151625,0,0,0,14,57,44,0,0,86,0,2,0,0,34,0,231861,58,33,1,28,14,0,0,0,0,0,17,35,58,14,0,0,1,56,5,3,0,0,158176,1,0,95,1,0,2,54,3,2,26,231861,0,57,0,0,0,56,2,0,58,502,4,0,0,2,2,0,0,3,0,5,0,59,6,0,-1,15,0,0,6
21619,6610,20810,0,0,0,0,41,30301,0,0,287,63,1,83,0,0,0,82,0,376,16,-1,54,72,0,0,0,75,7,0,32,31,57,75,15,0,70,66,224001,65,2025,80,76,10,23,0,68,75,77,0,175,3,0,-1,68,110,149628,25,0,0,73,65,73,33554432,0,76,0,2,0,0,73,0,231862,12,32,1,66,71,2,0,0,0,0,44,80,62,69,0,0,0,7,9,0,0,8,160786,1,0,56,1,0,3,78,4,0,73,231862,0,13,0,2,0,77,4,0,75,501,3,0,0,4,0,9,0,30,0,2,0,78,43,0,21,72,0,0,0
39728,9174,9174,0,0,0,0,31,30301,0,0,0,65,1,82,0,0,0,53,0,99,51,-1,62,65,0,0,0,67,6,0,27,31,61,71,8,0,65,61,224001,69,2024,60,71,42,0,0,606,71,73,0,171,3,0,-1,49,354,152002,18,0,0,70,53,60,65544,0,63,0,2,0,0,79,0,231863,9,42,1,69,58,2,0,0,0,0,52,71,66,34,0,0,0,10,9,3,0,0,160602,1,0,14,1,0,3,48,4,0,62,231863,0,12,0,2,0,61,5,0,67,501,3,0,0,5,0,0,0,30,0,1,0,72,45,0,-1,55,0,0,0
25599,41055,41055,0,0,0,0,23,1130201,0,6,246,70,1,84,0,0,0,67,0,677,21,-1,53,60,0,0,0,68,7,0,23,15,69,76,11,0,67,65,223101,67,2027,63,74,23,0,0,3,73,85,0,170,3,0,25,46,1,152258,12,0,0,71,53,65,131072,0,62,0,2,0,0,77,0,231864,13,27,1,67,54,2,0,0,0,0,54,86,65,34,0,0,1,14,3,0,0,0,161028,1,0,34,1,0,5,54,2,0,67,231864,0,11,0,2,0,65,2,0,71,502,2,0,0,2,0,0,0,2,0,7,0,85,35,1,23,69,0,0,6
31805,15277,31805,31802,0,0,0,114,30301,0,0,287,65,0,65,0,0,0,75,0,65,87,-1,90,62,0,0,0,82,10,0,84,14,63,90,8,0,89,90,224001,82,2027,64,79,78,0,0,1526,80,62,0,191,0,0,14,83,3,151097,10,0,0,88,84,91,134250624,0,82,1,2,0,4,64,0,231866,7,85,4,89,61,2,3,0,0,0,83,54,80,81,0,0,2,10,3,0,0,0,159509,0,0,45,1,0,4,80,3,0,89,231866,0,14,0,2,64,73,4,0,89,500,4,0,0,4,0,0,0,0,0,5,0,58,88,0,-1,59,0,0,0
16623,10193,16623,0,0,0,0,39,30301,1,0,243,56,1,81,0,0,0,73,0,197,20,-1,56,58,0,0,0,64,11,0,33,31,59,74,12,0,75,65,224001,70,2025,73,77,17,0,0,2505,75,85,0,190,3,0,25,80,35,151421,27,0,0,74,75,72,131072,0,80,0,2,0,0,65,0,231867,7,34,1,65,44,2,0,0,0,0,66,90,62,62,0,0,0,14,9,0,0,8,160427,1,0,87,1,0,3,86,3,0,71,231867,0,13,0,2,0,70,7,0,74,501,3,0,0,7,2,0,0,30,0,5,0,87,45,0,-1,60,0,0,0
17988,25865,18011,18011,0,0,0,32,30301,0,6,35,76,1,82,0,0,0,66,0,141,48,14,74,76,0,0,0,78,10,0,48,13,71,81,6,0,69,73,223101,75,2025,77,78,46,0,0,49,77,66,0,174,3,0,25,52,1,151900,18,0,0,76,57,82,66092,0,80,1,2,0,0,82,0,231873,10,50,1,76,78,2,4,0,0,0,59,75,75,45,0,0,0,12,7,0,0,0,158229,0,0,45,2,0,2,58,4,0,66,231873,0,9,0,3,0,77,4,0,75,500,3,0,0,2,1,0,0,0,0,3,0,70,55,0,-1,62,0,0,0
17249,15655,15655,0,0,0,0,7,30301,0,5,272,53,1,66,0,0,0,46,0,698,71,-1,48,37,0,0,0,32,5,0,67,31,68,71,10,0,65,60,223101,44,2026,29,65,67,0,0,3,66,84,0,186,3,0,5,69,51,151326,7,0,0,68,68,45,0,1,79,1,2,0,0,62,0,231874,6,66,1,67,35,2,4,0,0,0,66,77,57,59,0,0,2,15,2,0,0,8,160965,0,0,21,2,0,3,74,4,0,66,231874,0,12,0,2,0,34,2,0,70,501,3,0,0,2,0,9,0,30,0,5,0,81,63,0,8,36,0,0,5
37443,25387,25387,0,0,4,0,1,30301,0,6,287,10,1,33,0,0,0,6,0,189,14,-1,28,15,0,0,0,18,67,0,14,31,11,69,66,0,68,52,232001,42,2024,15,20,13,0,0,49,66,35,0,193,3,0,-1,58,160,149899,0,0,0,22,72,52,0,0,88,0,2,0,0,40,0,231878,69,35,1,21,13,0,0,0,0,0,26,35,69,12,0,0,1,65,1,3,0,0,160747,1,0,95,1,0,2,56,4,2,35,231878,0,72,0,0,2,65,2,0,69,501,3,0,0,2,0,0,0,30,0,4,0,67,24,0,-1,16,0,0,20
1487,26393,26393,0,0,0,0,20,1130201,0,5,16,59,1,75,0,0,0,64,0,206,62,-1,62,53,0,0,0,49,9,0,68,18,63,66,6,0,62,58,223101,62,2024,60,65,52,0,1,500,68,76,0,180,3,0,12,74,1,150831,14,0,0,72,81,70,16384,0,79,0,2,0,0,69,0,231886,11,62,1,67,30,2,0,0,0,0,85,80,62,70,0,0,0,13,3,0,0,16,159915,1,0,95,1,0,2,83,2,0,91,231886,0,12,0,1,0,59,3,0,66,503,3,0,0,3,0,0,0,18,0,2,0,78,59,0,-1,43,0,0,6
40262,39856,39856,0,0,0,0,33,1130201,1,20,259,81,1,75,0,0,0,75,0,53,52,23,74,69,0,0,0,74,10,0,38,26,72,75,7,0,68,73,223101,75,2024,72,74,42,0,1,49,74,66,0,183,3,0,18,65,1,151318,18,0,0,77,67,76,17104897,0,74,0,2,0,0,69,0,231887,5,46,1,74,75,2,0,0,0,0,66,63,74,68,0,0,0,12,6,0,0,16,159542,1,0,48,2,0,4,70,3,0,70,231887,0,13,0,2,0,73,2,0,73,501,3,0,0,2,0,0,0,15,0,2,0,65,40,0,25,71,0,0,6
23137,7757,7757,0,0,0,0,18,30301,1,19,243,41,1,75,0,0,0,59,0,52,62,-1,64,43,0,0,0,58,6,0,64,2,57,66,9,0,66,68,223101,66,2027,53,66,54,0,1,2015,67,77,0,180,3,0,10,64,1,150442,14,0,0,66,71,63,65536,2,76,0,2,0,0,75,0,231897,10,60,1,68,45,1,0,0,0,0,71,76,62,51,0,0,0,14,3,0,0,16,161160,1,0,95,1,0,5,68,2,0,86,231897,0,7,0,1,0,55,1,0,66,501,3,0,0,1,2,0,0,14,0,2,0,77,61,0,-1,42,0,0,6
13148,19719,13149,19734,0,0,0,11,30301,0,0,0,42,1,65,0,0,0,57,0,141,66,14,67,44,0,0,0,54,14,0,67,20,42,71,6,0,61,55,223101,58,2027,38,61,56,0,6,560,62,62,0,185,3,0,10,79,3,151530,5,0,0,63,73,66,0,0,81,0,2,0,0,60,0,231912,15,64,1,63,39,1,0,0,0,0,69,62,56,64,0,0,0,12,9,3,0,8,160984,1,0,167,1,0,3,76,2,0,63,231912,0,13,0,1,0,49,2,0,66,503,3,0,0,2,0,9,0,11,0,5,0,62,62,0,-1,47,6,0,0
12397,3004,3004,0,0,0,0,19,30301,1,5,259,72,1,82,0,0,0,76,0,0,75,3,79,66,0,0,0,66,12,0,75,31,74,80,13,0,84,82,223101,78,2027,64,77,73,0,0,2015,79,76,0,179,3,0,16,76,46,150902,14,0,0,81,80,69,11284736,0,71,0,2,0,0,77,0,231913,14,74,2,82,63,2,0,0,0,0,78,75,78,65,0,0,0,14,3,0,0,8,160656,1,0,36,1,0,3,79,2,0,91,231913,0,8,0,2,64,66,1,0,79,501,2,0,0,1,0,0,0,30,0,1,0,76,77,0,-1,56,0,0,19
8520,23904,23904,0,0,85,0,1,1130201,0,19,243,14,1,32,0,0,0,7,0,220,14,-1,22,12,0,0,0,10,63,0,15,0,14,65,64,0,53,49,223101,42,2024,8,10,12,0,0,3,64,30,0,187,1,0,-1,63,1,151621,0,0,0,12,58,45,0,0,80,0,2,0,0,32,0,231914,60,30,1,29,14,0,0,0,0,0,25,30,60,13,0,0,1,57,3,0,0,0,160005,1,0,195,1,0,2,55,3,1,28,231914,0,58,0,0,1,57,2,0,61,502,3,0,0,2,0,0,0,24,0,5,0,63,8,0,-1,10,0,0,19
1480,26316,26316,0,0,0,0,19,30301,0,20,0,55,1,53,0,0,0,66,0,123,66,-1,66,53,0,0,0,68,12,0,68,31,54,67,8,0,68,62,223101,68,2024,60,63,64,0,0,1516,63,38,0,185,3,0,10,66,49,151145,14,0,0,66,61,69,0,2,78,0,2,0,0,57,0,231919,7,67,1,69,55,2,0,0,0,0,58,45,64,64,0,0,0,8,3,0,0,0,159517,1,0,27,1,0,3,63,2,0,52,231919,0,8,0,2,0,63,3,0,66,500,3,0,0,3,0,0,0,30,0,5,0,41,68,0,-1,58,0,0,0
24117,31351,31351,0,0,0,0,20,30301,0,5,27,64,1,73,0,0,0,57,0,36,58,-1,62,45,0,0,0,65,9,0,64,16,63,68,6,0,63,69,223101,65,2026,60,64,55,0,1,9,66,63,0,176,3,0,10,63,1,151425,14,0,0,66,64,70,65536,1,70,0,2,0,0,79,0,231923,10,58,1,70,63,2,0,0,0,0,63,65,66,54,0,0,0,15,1,0,0,16,160973,1,0,7,1,0,4,63,2,0,68,231923,0,6,0,2,0,62,2,0,65,503,2,0,0,2,0,0,0,11,0,2,0,64,56,0,-1,49,0,0,3
37196,7467,7467,0,0,0,0,7,30301,0,6,0,53,1,75,0,0,0,51,0,65,58,-1,59,46,0,0,0,57,8,0,52,31,61,65,8,0,53,52,223101,54,2026,53,61,59,0,0,2006,62,81,0,175,3,0,-1,62,83,151739,7,0,0,60,65,59,131584,0,65,0,2,0,0,71,0,231926,10,54,1,60,48,2,0,0,0,0,74,84,58,48,0,0,2,11,4,0,0,0,161163,1,0,25,2,0,2,68,3,0,65,231926,0,7,0,2,512,54,2,0,62,502,3,0,0,2,0,0,0,30,0,2,0,82,53,0,7,35,0,0,6
13152,25387,25387,0,0,0,0,41,30301,1,5,246,58,1,76,0,0,0,64,0,93,39,-1,35,62,0,0,0,58,10,0,35,6,52,66,13,0,59,56,223101,54,2025,61,59,26,0,0,3500,61,84,0,178,0,0,-1,69,1,151656,25,0,0,57,75,63,8388608,0,64,0,2,0,0,77,0,231929,13,37,1,55,49,1,0,0,0,0,76,81,51,57,0,0,0,9,9,0,0,0,160602,1,0,14,1,0,3,76,2,0,85,231929,0,13,0,1,0,61,2,0,62,501,2,0,0,2,0,0,0,14,0,1,0,83,34,0,21,57,0,0,19
21013,7091,20885,0,0,0,0,35,30301,0,0,0,54,1,86,0,0,0,59,0,635,32,-1,53,52,0,0,0,52,13,0,38,31,55,65,14,0,56,55,224001,58,2025,60,64,38,0,1,533,65,86,0,167,2,0,27,51,45,151448,23,0,0,60,61,58,4325376,2,61,0,2,0,0,86,0,231932,8,37,1,57,50,2,0,0,0,0,53,90,56,44,0,0,0,13,9,0,0,16,160599,1,0,159,2,0,3,69,4,0,85,231932,0,7,0,2,64,57,6,0,64,501,3,0,0,6,0,0,0,30,0,8,0,88,39,0,12,53,0,0,0
32163,5077,5077,0,0,0,0,16,30301,0,0,28,33,1,49,0,0,0,42,0,154,58,-1,54,40,0,0,0,41,10,0,59,31,41,58,6,0,51,55,240201,50,2024,38,50,54,0,6,1519,51,54,0,182,3,0,14,74,49,149619,10,0,0,51,72,48,0,0,72,0,2,0,0,53,0,231933,6,57,1,55,49,1,0,0,0,0,60,59,50,53,0,0,1,7,3,0,0,8,159480,1,0,159,1,0,3,65,4,0,77,231933,0,5,0,1,0,41,10,0,58,500,3,0,0,10,0,0,0,30,0,1,0,56,57,0,-1,36,0,0,0
4207,39173,39173,0,0,0,0,3,1130201,0,6,286,45,1,66,0,0,0,51,0,236,83,-1,80,24,0,0,0,25,8,0,83,31,58,83,6,0,82,83,224001,73,2028,22,74,80,22,0,2019,74,73,0,185,3,0,5,76,44,151570,3,0,0,77,77,50,2048,2,77,1,2,0,0,58,0,231936,12,82,2,82,20,1,1,0,0,0,78,70,70,74,0,0,2,11,1,0,0,8,160266,0,0,14,1,0,4,81,3,0,78,231936,0,5,0,1,0,30,4,0,80,503,1,0,0,4,0,9,0,30,0,4,0,72,82,0,2,21,0,0,6
6860,14688,6863,14691,0,0,0,19,30301,1,21,0,63,1,76,0,0,0,56,0,65,43,10,58,50,0,0,0,66,11,0,55,31,62,62,14,0,59,62,221001,58,2025,55,57,45,0,0,507,62,68,0,181,3,0,18,64,246,151365,14,0,0,63,65,60,0,0,75,0,1,0,0,70,0,231942,7,48,1,63,58,2,0,0,0,0,57,65,61,56,0,0,0,10,9,0,0,0,160958,1,0,167,1,0,3,65,3,0,72,231942,0,13,0,2,0,58,4,0,60,503,3,0,0,4,0,0,0,30,0,1,0,67,45,0,-1,62,0,0,0
31527,40933,31527,31527,0,0,0,41,1150101,1,15,0,74,1,81,0,0,0,81,0,240,58,23,61,77,0,0,0,72,12,0,46,31,73,83,13,58,80,82,224001,74,2027,81,84,48,0,0,1503,82,76,0,184,0,0,27,75,51,151419,25,0,0,82,78,83,50659344,2,71,1,2,0,0,65,0,231943,8,53,3,77,65,3,4,0,0,0,84,79,72,82,0,0,0,7,3,0,0,0,160602,0,0,54,1,0,5,89,4,0,77,231943,0,11,0,3,0,79,5,0,80,501,4,0,0,6,1,0,0,30,0,2,0,77,43,0,21,78,0,0,3
5421,15416,15416,0,0,0,0,11,30301,0,6,243,48,1,65,0,0,0,39,0,65,63,-1,56,42,0,0,0,49,6,0,65,24,50,64,6,0,58,64,232001,54,2024,52,54,61,0,0,2004,58,50,0,185,3,0,-1,75,1,150527,5,0,0,58,73,65,0,0,77,0,2,0,0,64,0,231948,14,64,1,58,35,1,0,0,0,0,71,56,54,63,0,0,0,12,3,0,0,8,161196,1,0,95,1,0,3,71,4,0,69,231948,0,13,0,1,0,53,2,0,64,501,3,0,0,2,0,16,0,14,0,5,0,53,64,0,-1,47,1,0,3
32857,13275,13275,0,0,0,0,31,50101,1,0,259,65,1,67,0,0,0,68,0,635,52,16,62,62,0,0,0,72,10,0,46,6,67,68,9,0,66,72,224001,70,2024,68,66,44,0,0,24,68,54,0,175,0,0,14,67,1,150077,18,0,0,71,65,78,0,0,75,1,2,0,0,72,0,231949,6,52,1,71,72,3,4,0,0,0,65,63,68,64,0,0,0,11,3,0,0,0,161022,0,0,161,1,0,3,69,4,0,61,231949,0,13,0,2,0,71,3,0,68,501,2,0,0,5,0,0,0,14,0,2,0,58,54,0,-1,68,0,0,0
31014,39279,39279,0,0,0,0,7,50101,0,0,28,64,1,87,0,0,0,59,0,617,54,2,55,55,0,0,0,58,11,0,53,14,64,66,11,46,57,59,224001,61,2025,59,66,52,0,0,55,67,87,0,175,0,0,12,60,2,151288,7,0,0,63,62,60,71434240,0,68,0,2,0,0,81,0,231951,11,53,1,61,53,2,0,0,0,8,51,90,60,49,0,0,2,13,9,0,0,0,160790,1,0,14,2,0,4,70,2,0,73,231951,0,10,0,3,0,59,5,0,63,502,1,0,0,5,0,0,0,3,0,1,0,88,55,0,7,53,0,0,0
39592,39609,39618,39619,0,0,0,19,30301,0,0,0,42,1,75,0,0,0,55,0,24,55,-1,67,45,0,0,0,58,9,0,59,0,50,61,10,0,58,57,232001,58,2026,43,56,62,0,1,559,60,69,0,179,3,0,10,75,2,150302,14,0,0,61,73,64,0,2,71,0,2,0,0,71,0,231954,11,59,1,62,48,1,0,0,0,0,66,65,58,62,0,0,0,10,3,0,0,8,160529,1,0,155,1,0,2,74,4,0,75,231954,0,13,0,1,0,51,4,0,61,501,3,0,0,4,0,16,0,8,0,1,0,67,62,0,-1,39,1,0,0
18499,21803,21806,21807,0,0,0,13,50101,0,0,0,41,1,75,0,0,0,57,0,193,65,-1,60,35,0,0,0,47,7,0,63,23,54,63,13,0,64,57,253101,58,2025,52,60,64,0,0,560,61,64,0,185,0,0,-1,72,1,150220,5,0,0,59,72,52,0,0,74,0,2,0,0,59,0,231956,12,63,1,61,32,1,0,0,0,0,61,59,56,55,0,0,0,6,9,0,0,0,160501,1,0,155,1,0,2,67,2,0,81,231956,0,9,0,1,0,50,1,0,63,502,3,0,0,1,0,0,0,16,0,6,0,62,62,0,-1,41,0,0,3
22550,8311,8309,4448,0,0,0,41,50101,0,0,289,68,1,71,0,0,0,65,0,376,23,-1,42,62,0,0,0,60,8,0,17,0,58,65,11,0,56,56,224001,58,2027,64,68,20,0,0,3507,66,68,0,182,3,0,16,58,1,151286,25,0,0,66,46,71,0,0,69,0,2,0,0,67,0,231965,8,31,1,62,61,2,0,0,0,0,33,72,58,55,0,0,0,10,9,0,0,0,161216,1,0,59,1,0,3,66,4,0,27,231965,0,8,0,2,512,65,4,0,64,502,3,0,0,4,0,0,0,25,0,2,0,70,43,0,-1,66,0,0,0
32336,23484,23484,0,0,0,0,31,50101,0,3,0,85,1,69,0,0,0,76,0,284,72,-1,78,84,0,0,0,85,6,0,66,6,79,78,13,0,77,75,232001,80,2027,74,79,50,0,0,1512,78,74,0,181,0,0,18,81,1,149952,18,0,0,80,80,88,65668,2,79,0,2,0,0,73,0,231969,12,64,3,80,86,3,0,0,0,0,78,74,80,74,0,0,0,6,1,0,0,0,161181,1,0,49,2,0,4,86,3,0,80,231969,0,15,0,3,0,79,2,0,78,501,4,0,0,2,0,0,0,15,0,3,0,74,55,0,25,70,0,0,0
19348,32077,32077,0,0,0,0,3,1130201,1,3,62,62,1,77,0,0,0,59,0,681,70,12,62,59,0,0,0,45,14,0,68,15,62,70,9,0,70,68,223101,57,2024,48,62,64,0,0,1522,66,68,0,173,3,0,5,68,0,150173,3,0,0,66,74,66,67108864,2,73,0,2,0,0,78,0,231985,13,68,1,66,48,1,0,0,0,0,74,68,62,65,0,0,2,15,5,0,0,0,159677,1,0,95,1,0,3,71,3,0,86,231985,0,6,0,1,0,51,2,0,70,501,3,0,0,2,0,0,0,15,0,2,0,68,69,0,2,35,0,0,3
36284,38990,38990,0,0,0,0,9,30301,0,6,0,36,1,48,0,0,0,27,0,129,67,8,31,37,0,0,0,24,10,0,62,6,60,64,14,0,66,52,223101,25,2024,22,40,61,0,4,3,48,73,0,178,3,0,16,62,1,150056,7,0,0,52,56,32,0,0,77,0,2,0,0,65,0,231987,12,63,1,55,23,1,0,0,0,0,42,72,44,54,0,0,2,11,3,0,0,8,159650,1,0,95,2,0,2,66,4,0,54,231987,0,12,0,1,0,25,3,0,64,501,3,0,0,3,2,0,0,15,0,2,0,73,64,0,-1,20,0,0,0
33915,21401,33935,21463,0,0,0,28,1150101,1,0,0,58,1,88,0,0,0,68,0,298,12,18,53,60,0,0,0,58,9,0,16,0,56,66,10,0,61,49,221001,55,2024,61,69,14,0,0,545,68,76,0,173,3,0,27,36,1,151660,16,0,0,62,48,59,327936,1,63,0,1,0,0,68,0,232000,14,22,1,56,54,3,0,0,0,0,65,84,55,41,0,0,1,12,4,0,0,0,160421,1,0,167,1,0,3,48,3,0,59,232000,0,11,0,4,0,60,4,0,64,500,5,0,0,4,0,0,0,0,0,1,0,80,32,0,-1,62,0,0,0
2356,21188,21187,37043,0,0,0,7,30301,0,5,259,75,1,71,0,0,0,68,0,65,71,16,75,39,0,0,0,53,7,0,67,21,79,78,9,0,70,64,223101,65,2027,55,70,73,0,0,46,71,74,0,171,3,0,8,56,1,151614,7,0,0,72,60,64,131072,0,64,1,2,0,0,80,0,232008,13,68,1,73,38,2,0,0,0,0,67,75,71,58,0,0,2,10,4,0,0,0,160967,0,0,45,2,0,4,67,4,0,62,232008,0,9,0,2,0,56,2,0,73,501,3,0,0,2,0,0,0,14,0,2,0,74,68,0,-1,59,0,0,6
37188,5708,5708,0,0,0,0,23,1130201,0,2,0,39,1,92,0,0,0,61,0,660,24,-1,49,54,0,0,0,50,7,0,24,5,50,65,9,0,52,52,232001,54,2024,65,55,22,0,0,57,61,90,0,178,3,0,25,73,1,151712,12,0,0,56,66,54,4325376,0,65,0,2,0,0,91,0,232053,14,26,1,55,32,2,0,0,0,0,26,92,51,52,0,0,1,12,9,0,0,0,160602,1,0,195,1,0,4,80,2,0,82,232053,0,13,0,2,0,58,1,0,62,501,1,0,0,1,0,0,0,15,0,2,0,91,22,0,23,49,0,0,2
4764,8178,8178,0,0,0,0,27,30301,0,0,287,58,1,63,0,0,0,71,0,79,59,10,71,46,0,0,0,70,10,0,62,18,67,70,6,0,65,65,232001,69,2024,65,66,40,0,0,1500,66,69,0,177,3,0,14,62,1,148549,16,0,0,70,63,58,0,0,79,0,2,0,0,59,0,232054,7,55,1,75,48,1,0,0,0,0,49,72,69,45,0,0,1,12,9,0,0,0,161151,1,0,58,2,0,2,62,3,0,76,232054,0,7,0,1,0,63,4,0,70,503,3,0,0,4,0,0,0,18,0,2,0,70,56,0,-1,49,0,0,0
9716,19719,9734,19732,0,2,0,2,30301,1,0,0,13,1,51,0,0,0,18,0,662,15,-1,22,18,0,0,0,16,74,0,19,0,13,72,74,0,65,62,221001,48,2027,17,13,23,0,0,555,74,43,0,189,3,0,-1,44,2,150546,0,0,0,18,70,50,536870912,0,85,0,1,0,0,56,0,232065,66,43,1,40,12,0,0,0,0,0,41,43,66,18,0,0,1,71,9,3,0,0,160431,1,0,167,1,0,3,52,3,1,42,232065,0,70,0,0,2,71,4,0,72,501,4,0,0,4,0,0,0,8,0,5,0,74,12,0,-1,17,0,0,0
